,logfc,p
ENSG00000276778.1,6.27406673438749,6.18901503500196e-07
ENSG00000260232.4,6.27164183161441,6.12310478677881e-07
ENSG00000207292.1,6.27116652553002,5.64780227779173e-07
ENSG00000289417.1,6.27116652553002,5.64780227779173e-07
ENSG00000219095.1,6.26512113242505,7.07415191416099e-07
ENSG00000255105.1,6.26117962773455,9.35548332899882e-07
ENSG00000239513.6,6.25947474978468,8.33118911728726e-07
ENSG00000271304.2,6.25811816642778,1.17428186679315e-07
ENSG00000207176.1,6.25760034303109,9.55105487181628e-08
ENSG00000253287.1,6.25523502344445,2.21818710568223e-06
ENSG00000146955.11,6.25184513534668,3.5965513062804e-05
ENSG00000253056.1,6.24070508625851,1.53034876358409e-06
ENSG00000251095.8,6.23676521179132,1.19399944834917e-06
ENSG00000283258.2,6.23511247720132,1.95443013610817e-06
ENSG00000230666.5,6.22857536157448,9.57012265401887e-07
ENSG00000231690.4,6.22665440520144,3.40887420204105e-06
ENSG00000222000.7,6.22645725472518,2.33503347825862e-06
ENSG00000287318.1,6.22634167209926,1.20103312570418e-06
ENSG00000236466.2,6.2219454430921,1.43900691186795e-06
ENSG00000121904.19,6.22115214834695,4.2655333749442e-07
ENSG00000231902.2,6.22054991682202,9.29564146277802e-07
ENSG00000132854.19,6.21865298035946,1.09347722945457e-06
ENSG00000248490.2,6.21853582743306,2.25377456620437e-06
ENSG00000225315.2,6.21850065060809,6.70642827891208e-07
ENSG00000184459.10,6.21725578121689,7.94725924284091e-07
ENSG00000245857.3,6.21569390591147,9.12136277994823e-07
ENSG00000287692.1,6.21468617429891,1.77522661879246e-06
ENSG00000278254.4,6.21454590745668,1.94300675898653e-06
ENSG00000263331.1,6.21297261541576,9.02632405481719e-07
ENSG00000214145.8,6.21201581832776,7.06525020096353e-07
ENSG00000249061.1,6.21137415126616,8.97435109053035e-07
ENSG00000286282.1,6.21136189382936,7.04725638111906e-07
ENSG00000276067.2,6.21079901502817,1.53034876358409e-06
ENSG00000221083.1,6.21005156208429,1.93802252704702e-06
ENSG00000263815.2,6.20853749140598,1.21906995381811e-06
ENSG00000287762.1,6.20853749140598,1.21906995381811e-06
ENSG00000234647.2,6.20192658495555,1.05364457269166e-06
ENSG00000236973.2,6.19962730998659,2.5871185579582e-06
ENSG00000227705.1,6.19911084733485,1.8443189458361e-06
ENSG00000205625.2,6.19613824063774,6.24431528474304e-06
ENSG00000179776.19,6.19271180380559,2.84365122754456e-06
ENSG00000287749.1,6.18748120391364,2.21704432474642e-07
ENSG00000239767.2,6.18503246006672,4.15922545675105e-06
ENSG00000247381.3,6.18473995862271,1.84446576969727e-07
ENSG00000249481.7,6.18445993678273,2.44744869415318e-07
ENSG00000286329.2,6.18207541491132,2.45824464449146e-07
ENSG00000222438.1,6.17910951500689,4.1499052263848e-06
ENSG00000287657.1,6.17816500927116,2.63975267190622e-07
ENSG00000231762.1,6.176880349671,1.83337771905289e-07
ENSG00000227055.1,6.17591907632035,1.65980738198488e-07
ENSG00000243069.9,6.17164365151418,2.669614938345e-07
ENSG00000203809.7,6.17105426267844,3.20744571201584e-06
ENSG00000250049.7,6.17033874305548,9.6577048588741e-06
ENSG00000235495.1,6.16873703511066,1.79236551591303e-06
ENSG00000244565.1,6.16846498080376,1.66742347492808e-06
ENSG00000284744.1,6.16691932455201,2.26511276694123e-06
ENSG00000273111.6,6.164230028822,3.52008841887129e-06
ENSG00000248456.1,6.1613678096592,1.05164361257947e-06
ENSG00000212532.1,6.15855777578547,1.84683786434146e-06
ENSG00000265000.1,6.15682463862079,1.06023564622797e-06
ENSG00000206977.1,6.15673064482471,1.7223931832378e-06
ENSG00000254485.5,6.15640710145498,1.26125204663446e-06
ENSG00000288776.1,6.15621320013959,6.04987048411339e-06
ENSG00000289264.1,6.15569274571006,1.71192703774317e-05
ENSG00000241884.2,6.15447959272683,1.92860219535123e-06
ENSG00000006377.11,6.15320420875958,3.05684724766856e-06
ENSG00000285969.1,6.15315180910842,1.57417114652034e-06
ENSG00000183146.4,6.15181481093406,1.4311619257e-06
ENSG00000234255.9,6.15007151538243,2.97418303362899e-07
ENSG00000229976.2,6.14944516615184,1.23053467196299e-06
ENSG00000272461.1,6.14931181652716,1.22941982035392e-06
ENSG00000289265.1,6.14823372847125,1.22466058929124e-06
ENSG00000249345.8,6.1476380319858,2.8290251731952e-07
ENSG00000226827.1,6.14681590267424,4.28916285870683e-07
ENSG00000229154.2,6.14640931366555,2.38447353117748e-06
ENSG00000100351.17,6.14359823088379,7.99566717971845e-06
ENSG00000226197.4,6.14314138846849,1.20373826766766e-06
ENSG00000162599.17,6.14298920872426,7.97462264427645e-28
ENSG00000223622.2,6.14094262570183,4.58771249422753e-06
ENSG00000245164.9,6.13949391748083,2.33022089600103e-07
ENSG00000286490.1,6.1391047466887,1.50082419232208e-06
