,logfc,p
ENSG00000259905.7,6.67569522276091,7.748995082820501e-16
ENSG00000164266.11,6.67489844271077,9.363453269071907e-36
ENSG00000165762.3,6.67120234256213,2.79336386577437e-13
ENSG00000255216.2,6.66667271614509,9.510338803074673e-14
ENSG00000286965.1,6.66000242100199,6.10651953020138e-16
ENSG00000227455.3,6.65612703847189,7.13713079241565e-11
ENSG00000233517.1,6.65072656774138,3.18496424726167e-11
ENSG00000172519.10,6.65049296703964,6.5109259086099e-10
ENSG00000271304.2,6.64739209278077,1.37042662160577e-14
ENSG00000207176.1,6.64654554652128,4.98804414866058e-15
ENSG00000102466.16,6.64567120221981,2.43505045727882e-11
ENSG00000254111.3,6.64487127645168,3.55621708024539e-09
ENSG00000279107.1,6.64413874971256,2.07062969047404e-14
ENSG00000186509.4,6.64301801235351,2.01847296801624e-12
ENSG00000250827.1,6.64090763773605,5.60158573642153e-13
ENSG00000250564.2,6.63312515662225,1.50912651233877e-13
ENSG00000005102.14,6.63222421415874,2.10238728806748e-11
ENSG00000235815.1,6.62828563360784,2.04928221336272e-13
ENSG00000275410.6,6.6246661230547,9.74141033472992e-14
ENSG00000245954.9,6.6234196196035,4.53194631805028e-09
ENSG00000198650.11,6.61699499756493,8.82772721669856e-12
ENSG00000255476.1,6.61384770569216,7.87057484363968e-13
ENSG00000121570.13,6.61039682588547,1.46805422184057e-14
ENSG00000121904.19,6.60987491237356,3.3624291455151e-12
ENSG00000203876.10,6.60987480171977,3.35740217800793e-12
ENSG00000287812.1,6.60795458757003,2.31403759872025e-14
ENSG00000180708.6,6.59866440213061,2.94763818779739e-11
ENSG00000279358.1,6.59712564787778,1.75255502077874e-10
ENSG00000199426.1,6.58958638973555,2.19131072140134e-09
ENSG00000172742.6,6.58722074972202,5.69463918405755e-12
ENSG00000196119.8,6.58338125723817,1.72671332824372e-13
ENSG00000253577.2,6.57923391429828,3.21969076757983e-13
ENSG00000287749.1,6.57667511379703,8.617257197946762e-14
ENSG00000256001.3,6.57643089574788,3.41861366087678e-14
ENSG00000261445.1,6.57522314926746,1.52962941112934e-13
ENSG00000072041.18,6.57441077951696,1.19576846906533e-11
ENSG00000247381.3,6.5739016963969,3.30062015142566e-14
ENSG00000253734.2,6.5720110087686,1.23272100940085e-08
ENSG00000196242.10,6.56501472408115,2.20382029209076e-14
ENSG00000248456.1,6.55188619073888,6.994153750736009e-11
ENSG00000287603.1,6.53976837216743,1.30950895959537e-13
ENSG00000182177.15,6.53896960826726,7.56546170462802e-10
ENSG00000253488.1,6.53769103054837,1.07774942475677e-12
ENSG00000226827.1,6.53590922508486,1.05177487999229e-12
ENSG00000156218.13,6.53234281146929,4.0545833890120194e-11
ENSG00000043039.7,6.53088994764335,1.05819243322906e-12
ENSG00000286081.2,6.53028007864431,5.0704789171533503e-14
ENSG00000270484.1,6.52717654068809,4.85692526900329e-12
ENSG00000287008.1,6.52717654068809,4.85692526900329e-12
ENSG00000275805.1,6.52558065518244,1.06144951297434e-12
ENSG00000279905.1,6.52175755434378,1.92156314438168e-08
ENSG00000289310.1,6.52131140765417,1.18578506853418e-10
ENSG00000137090.12,6.52128434376417,2.35231312462774e-14
ENSG00000229425.4,6.52054757951367,1.98029103683334e-12
ENSG00000186832.9,6.51992271288839,6.000488068000522e-14
ENSG00000125046.16,6.51878128297477,1.50843615566223e-14
ENSG00000137709.10,6.51606948973332,2.50177270503177e-12
ENSG00000289279.1,6.51083347563719,7.445742272954161e-09
ENSG00000260228.6,6.50733381707707,5.96240400113956e-13
ENSG00000146166.17,6.50721208032463,5.0122263658778387e-11
ENSG00000230335.1,6.5016084401366,1.45623306406102e-09
ENSG00000286085.1,6.50133886099161,1.39969621415941e-09
ENSG00000289572.1,6.4989688417983,2.13988181336163e-09
ENSG00000231252.4,6.4984762967987,2.75059396210895e-11
ENSG00000242593.7,6.49392840164554,2.02315857550306e-10
ENSG00000203258.3,6.4937163348777,1.06946625903899e-12
ENSG00000259974.4,6.49367729307195,5.29199499350501e-13
ENSG00000185847.9,6.49105671627311,1.39604922652719e-14
ENSG00000287741.1,6.48949901050777,7.82430642155386e-12
ENSG00000174667.4,6.48902305814337,3.73865979429627e-14
ENSG00000249022.2,6.48784480426109,9.3991989336848e-12
ENSG00000226869.6,6.48623046192633,1.98606242752614e-12
ENSG00000286668.1,6.48420995117168,5.63272125059435e-11
ENSG00000264714.1,6.48260457077978,2.7200986212737697e-11
ENSG00000285575.1,6.47524608084464,4.64933820545543e-12
ENSG00000288815.1,6.47496929410457,4.59523323392538e-12
ENSG00000124092.13,6.47440359364711,3.72739709574437e-12
ENSG00000285586.1,6.46987680910908,1.29985691942682e-12
ENSG00000287338.1,6.46711112919359,1.88919402243952e-09
ENSG00000164692.19,6.46609844412496,2.54301297998536e-14
ENSG00000232354.8,6.46336313234737,3.1824081150059804e-14
ENSG00000171435.14,6.46178804103277,7.38733865938262e-06
ENSG00000231246.3,6.46094976259817,4.61584724432065e-10
ENSG00000105143.13,6.44634672539682,1.21487473307037e-12
ENSG00000179284.6,6.44360478188919,2.81786307767102e-12
ENSG00000185483.13,6.4421263305655,9.006561778204189e-12
ENSG00000241684.7,6.44207671239614,6.32732205091433e-13
ENSG00000267374.3,6.43957376761866,2.77364155606217e-13
ENSG00000231437.3,6.43838993888965,3.81078457413333e-10
ENSG00000242221.9,6.43838993888965,3.81078457413333e-10
ENSG00000130176.8,6.43754224307533,4.086074723621481e-09
ENSG00000272922.1,6.43159493891393,3.5247147585056694e-11
ENSG00000249439.1,6.43006770462017,1.8507951717473e-09
ENSG00000280117.1,6.42933824911146,7.04289031432167e-11
ENSG00000125813.14,6.42857466535502,1.47967204822439e-13
ENSG00000179577.4,6.42595223982301,5.065104862794171e-15
ENSG00000169306.10,6.42542287327229,3.55257796895779e-12
ENSG00000235782.1,6.424576597897,3.7630752577084095e-12
ENSG00000241369.6,6.42064657860724,2.4840339291161094e-11
ENSG00000253877.6,6.4198319182448,2.61489100001346e-10
ENSG00000237031.7,6.41816986126283,4.46140812806403e-12
ENSG00000283529.1,6.41770773780333,2.53025330255051e-12
ENSG00000183072.10,6.41741609171631,2.4894346626667e-12
ENSG00000225325.1,6.41634014126322,2.37364566543027e-12
ENSG00000215475.5,6.41225549184074,3.95518417185338e-10
ENSG00000205396.11,6.41204365366655,7.944662972793709e-12
ENSG00000238169.2,6.41152220769103,5.0799410441367087e-11
ENSG00000104435.14,6.41147484374466,8.386213866482669e-12
ENSG00000091181.20,6.41072326159697,4.9169441527192e-11
ENSG00000237401.8,6.40976903929665,2.94877865725801e-13
ENSG00000094661.3,6.40820368088003,1.19193148181722e-08
ENSG00000232265.8,6.40771525289602,7.97647799093252e-12
ENSG00000136237.19,6.40726316760413,4.85117552988106e-13
ENSG00000284430.1,6.40244721097923,4.93811242828602e-12
ENSG00000254519.5,6.39619381142679,1.14928721460308e-07
ENSG00000287046.1,6.39187076401835,3.57821565799058e-08
ENSG00000200138.1,6.38361242557368,1.05082674704324e-11
ENSG00000138792.10,6.38317387152043,2.2960413068519604e-09
ENSG00000122180.5,6.38303233997769,5.382708324331461e-15
ENSG00000140873.16,6.38090041972201,1.45127804275109e-07
ENSG00000253642.6,6.37922151723338,1.21349360254741e-11
ENSG00000263146.3,6.37892175678944,1.1348411508996602e-09
ENSG00000204930.10,6.37846057929647,2.59385188505859e-09
ENSG00000178235.8,6.37733716420158,1.82330593377437e-11
ENSG00000262543.2,6.37310921244182,2.07979446987974e-11
ENSG00000286891.1,6.37288717026939,3.6331808937402296e-11
ENSG00000225938.2,6.37226552099283,1.0448532168977998e-12
ENSG00000272164.1,6.37200500144677,6.62012735091408e-12
ENSG00000250305.9,6.37000571446101,1.06674155653687e-14
ENSG00000258699.1,6.3687421256978,5.78504413452987e-12
ENSG00000232366.1,6.36703634764603,8.498969997501729e-11
ENSG00000101680.16,6.36573059848914,2.73091994710768e-10
ENSG00000253348.1,6.36447485102015,1.16807747719075e-10
ENSG00000112541.19,6.36328349129772,1.82772865919822e-12
ENSG00000199711.1,6.35815674987516,4.92165804287189e-12
ENSG00000251244.3,6.35656580369991,1.70027304696054e-10
ENSG00000183580.10,6.35530015815146,1.55004117382489e-11
ENSG00000214548.18,6.35423649439898,2.294058671681e-12
ENSG00000185860.14,6.3537137419211,1.91430408200188e-14
ENSG00000099617.4,6.35302172640738,3.88547698119593e-12
ENSG00000229336.1,6.35105310160613,6.724012262625812e-14
ENSG00000139219.19,6.35065387971966,6.740822789058749e-11
ENSG00000155886.12,6.34824330902775,8.48087714625869e-13
ENSG00000260896.6,6.34481965622677,2.63895921726733e-15
ENSG00000083307.12,6.33007134304029,3.96154422092079e-09
ENSG00000234899.11,6.32929718945349,1.06576410896031e-08
ENSG00000285971.1,6.32913480715387,6.018393211561369e-11
ENSG00000248200.2,6.32732844393168,5.02234551878085e-12
ENSG00000287759.1,6.32693247841983,1.53784968746731e-10
ENSG00000226043.2,6.32689108118648,3.56360811441475e-12
ENSG00000204007.8,6.32629197602516,2.73091994710768e-10
ENSG00000259692.6,6.32378197048924,5.79662692238842e-10
ENSG00000280429.1,6.32255559399288,2.09426734262892e-12
ENSG00000255087.5,6.32180569956716,1.22804392816682e-11
ENSG00000251273.4,6.32169240650711,8.12042891996196e-14
ENSG00000261782.1,6.32048060240236,1.26896697273145e-10
ENSG00000227517.7,6.31829054245403,5.19228979162894e-08
ENSG00000252929.1,6.31733660425899,2.02328229570093e-10
ENSG00000236509.2,6.31703998632823,3.01805934929316e-10
ENSG00000272912.1,6.31686777472727,4.62909099364262e-11
ENSG00000285660.1,6.31658246354744,6.567902543876189e-11
ENSG00000066382.17,6.31609583082558,2.03386719586906e-06
ENSG00000225391.5,6.31517926189075,4.3459428299953394e-11
ENSG00000244376.3,6.31477462843909,3.69288710187185e-09
ENSG00000259070.8,6.31234844716191,3.4229813058663204e-14
ENSG00000225678.2,6.31165733183207,2.41848903999432e-11
ENSG00000261642.1,6.31103731935444,1.2420326860536299e-11
ENSG00000288562.1,6.31101140805983,2.73091994710768e-10
ENSG00000230461.9,6.30633610856003,3.0892104751263794e-11
ENSG00000225746.13,6.30579610274014,6.7452514872340495e-12
ENSG00000144771.8,6.30563023119931,1.08488948036092e-09
ENSG00000259685.3,6.30506144021414,4.5696126954019694e-11
ENSG00000142973.15,6.30389353559331,1.20134328777391e-11
ENSG00000270780.1,6.30372117077048,9.31437979376203e-12
ENSG00000187569.3,6.30311659647745,1.21831928946012e-09
ENSG00000282968.1,6.30117018060094,1.21829323959798e-13
ENSG00000260232.4,6.29981340777512,3.4483245198787495e-11
ENSG00000289417.1,6.29946000014028,2.35385080473737e-11
ENSG00000282718.1,6.29456064848326,1.11156098858116e-11
ENSG00000255105.1,6.28917416935746,1.99656045540462e-10
ENSG00000081138.14,6.28764070742583,2.8306786620758295e-11
ENSG00000239513.6,6.28733259761168,1.15600579426643e-10
ENSG00000253287.1,6.28188192399753,8.07267265562116e-09
ENSG00000164398.15,6.28089844628786,6.52155895682946e-14
ENSG00000174418.7,6.27254174324776,2.69491369304114e-11
ENSG00000253056.1,6.27153249659498,1.33826214794309e-09
ENSG00000145335.17,6.26911009838429,4.80600866302127e-12
ENSG00000251095.8,6.26676250904278,4.1655038508736e-10
ENSG00000230524.8,6.26564024833912,1.38628863751659e-12
ENSG00000283258.2,6.26547958905485,3.88263002915081e-09
ENSG00000289612.1,6.25895760566626,7.78844234197082e-12
ENSG00000222000.7,6.25584465804964,6.7756516971317715e-09
ENSG00000231690.4,6.25572223483522,2.61614526399481e-08
ENSG00000287318.1,6.2552115303039,3.6143160900147e-10
ENSG00000285159.1,6.25469736553923,2.23028510065712e-12
ENSG00000267659.5,6.25458293829685,3.9791425181034986e-12
ENSG00000231902.2,6.24921474881114,9.96609818635404e-11
ENSG00000248490.2,6.2477661623845,4.29333046986861e-09
ENSG00000225315.2,6.2469656421596,2.18724029790584e-11
ENSG00000184459.10,6.24554558923718,4.5382290987960005e-11
ENSG00000140459.18,6.24419787931741,1.51241018698172e-10
ENSG00000278254.4,6.24365668761638,2.76558164331713e-09
ENSG00000287692.1,6.24249982589382,1.55375657710236e-09
ENSG00000263331.1,6.2411352683995,7.38433096453448e-11
ENSG00000214145.8,6.24067716731526,2.42482137853795e-11
ENSG00000249061.1,6.24000056634301,7.0904832302832e-11
ENSG00000286282.1,6.23991040300119,2.35473732681134e-11
ENSG00000135917.16,6.23773355018416,8.18206810460512e-10
ENSG00000221083.1,6.23752262591748,2.10194959972362e-09
ENSG00000287762.1,6.23649306544628,2.7411502982349e-10
ENSG00000260206.1,6.23448365851433,1.3479258679669e-07
ENSG00000234647.2,6.23023940218664,1.22347089757529e-10
ENSG00000160654.11,6.22699220638931,5.2836600537370386e-12
ENSG00000227705.1,6.22635371940348,1.6453938670664e-09
ENSG00000271765.1,6.22500774644432,1.73589651759818e-11
ENSG00000205625.2,6.22138348302218,1.31835438870727e-07
ENSG00000258779.8,6.2184912354498,3.54094148953782e-12
ENSG00000179776.19,6.21843806774622,8.69990640870864e-09
ENSG00000239767.2,6.21772862336898,3.01514176410017e-08
ENSG00000256463.10,6.21756697926143,1.70560243427774e-11
ENSG00000201221.1,6.21305896585127,6.894068396059139e-11
ENSG00000170624.14,6.21292572212205,6.80864864588472e-12
ENSG00000249481.7,6.21261769830513,1.82143233332151e-12
ENSG00000166862.7,6.21220744386445,1.2920649873401199e-11
ENSG00000222438.1,6.21109576754303,3.14936083386797e-08
ENSG00000286329.2,6.21015557405865,1.77247559872691e-12
ENSG00000217455.8,6.20539126540353,5.0178890061200405e-09
ENSG00000231762.1,6.20537700711682,5.08240966209432e-13
ENSG00000203809.7,6.20123621496051,1.09173535602552e-08
ENSG00000250049.7,6.20040383733284,5.86485488344292e-07
ENSG00000235495.1,6.19847236536262,8.4226062205427e-10
ENSG00000244565.1,6.19781374634284,5.89909712890771e-10
ENSG00000284744.1,6.1962953972095,2.2247098074383e-09
ENSG00000273111.6,6.19412223848216,1.39640910965844e-08
ENSG00000255282.6,6.19368695556091,5.77750165421559e-13
ENSG00000212532.1,6.18716201672233,7.81949422347692e-10
ENSG00000206977.1,6.18587795904341,5.65972763377577e-10
ENSG00000048540.16,6.18542882244128,1.71645323242898e-13
ENSG00000265000.1,6.1851117133396,6.10692179092239e-11
ENSG00000288776.1,6.18434013639673,8.06948750732529e-08
ENSG00000289264.1,6.18371513897432,2.21407205703596e-06
ENSG00000136531.19,6.18335834885963,2.15131171145428e-11
ENSG00000241884.2,6.18266098589356,8.50075421355155e-10
ENSG00000285969.1,6.18147222825625,3.42325512352441e-10
ENSG00000006377.11,6.18120224707019,5.89591238336528e-09
ENSG00000183146.4,6.17997405445517,2.11466445331632e-10
ENSG00000229976.2,6.17793770565305,1.0347315632421e-10
ENSG00000272461.1,6.17759103068743,1.02097431614397e-10
ENSG00000289265.1,6.17694069778284,9.973766144908548e-11
ENSG00000228980.4,6.17599446963098,3.40003659605311e-11
ENSG00000249345.8,6.175675335235,1.98262412774316e-12
ENSG00000243193.4,6.17508223805528,6.89314360889913e-12
ENSG00000226197.4,6.17169621154704,8.223533441673549e-11
ENSG00000231918.1,6.17092173221053,1.1906351112489299e-11
ENSG00000267563.1,6.17027095108987,8.32186355780004e-11
ENSG00000267332.1,6.16860290007231,5.21162910992264e-09
ENSG00000245164.9,6.16790406083169,8.15646681272938e-13
ENSG00000223622.2,6.16765162899892,2.65139632997041e-08
