,logfc,p
ENSG00000224372.1,4.9160770793955,0.0034060805171068
ENSG00000280396.1,4.9160770793955,0.0034060805171068
ENSG00000201388.1,4.91501537753567,0.0061837683930924
ENSG00000282961.1,4.91161635296811,1.76997379244767e-06
ENSG00000153684.16,4.91112578275464,0.0004819218949914
ENSG00000249364.7,4.90967108339951,0.0005901844371362
ENSG00000264040.1,4.90850897010923,0.0090493375381372
ENSG00000142449.13,4.90847335096192,0.000398768648232
ENSG00000250241.7,4.90604480427071,7.67172522558884e-05
ENSG00000249584.1,4.90528722426842,0.0062688691467679
ENSG00000278593.1,4.90482819631963,0.0086503455408882
ENSG00000198178.11,4.90337319696205,0.0023128939443431
ENSG00000232294.6,4.90337319696205,0.0023128939443431
ENSG00000287651.1,4.90337319696205,0.0023128939443431
ENSG00000254339.6,4.90317146360289,0.0005477599977292
ENSG00000288578.1,4.90299148845611,0.0056071614802211
ENSG00000248727.6,4.90265330554264,0.0029127559009001
ENSG00000103316.12,4.90178052811141,0.0002452787354398
ENSG00000183715.14,4.90143967876804,0.0063010801772749
ENSG00000092054.13,4.90143967876804,0.0063010801772749
ENSG00000258123.1,4.90083136904224,0.0003091023660719
ENSG00000228412.9,4.89978602473382,0.0002921764237798
ENSG00000260715.1,4.89940458209278,0.000586558132941
ENSG00000234208.1,4.89825339901301,0.0001420788006491
ENSG00000170923.4,4.89752349678696,0.0003983362740164
ENSG00000152208.13,4.89669661444992,0.0023330948272558
ENSG00000270773.1,4.89646988707932,7.90309899127366e-05
ENSG00000167011.9,4.8963247119448,0.0063379402459692
ENSG00000200153.1,4.8963247119448,0.0063379402459692
ENSG00000176177.10,4.89559265660273,7.57201301822277e-05
ENSG00000248238.2,4.89554427907958,0.0029451973445023
ENSG00000222714.1,4.89522886341038,0.000309575032238
ENSG00000271500.1,4.89516680603728,0.0005183947681854
ENSG00000206260.4,4.89497893570723,0.0023386231384112
ENSG00000137265.15,4.89335758763214,3.7498331493032304e-19
ENSG00000167634.12,4.89275698129934,0.0001240543639827
ENSG00000252228.1,4.89273913557242,0.006366182513969
ENSG00000249330.3,4.89271582500843,0.0003972526565264
ENSG00000286812.1,4.89266758227162,0.0020839854152458
ENSG00000288605.1,4.89266758227162,0.0020839854152458
ENSG00000288694.1,4.89266758227162,0.0020839854152458
ENSG00000286866.1,4.89266758227162,0.0020839854152458
ENSG00000285563.1,4.8925829715828,0.0003771895699438
ENSG00000231744.1,4.89185008143774,0.0002513426529288
ENSG00000268473.1,4.89168679327019,0.0063848370286104
ENSG00000144057.16,4.89168679327019,0.0063848370286104
ENSG00000177993.3,4.89168679327019,0.0063848370286104
ENSG00000181781.10,4.89168679327019,0.0063848370286104
ENSG00000267879.2,4.89098010713834,0.0020879062051742
ENSG00000204277.1,4.89098010713834,0.0020879062051742
ENSG00000234186.5,4.89098010713834,0.0020879062051742
ENSG00000213233.5,4.89098010713834,0.0020879062051742
ENSG00000214369.2,4.89098010713834,0.0020879062051742
ENSG00000212569.1,4.89098010713834,0.0020879062051742
ENSG00000234740.1,4.89023742979195,0.0029678827089945
ENSG00000282921.1,4.89023742979195,0.0029678827089945
ENSG00000268460.2,4.89023742979195,0.0029678827089945
ENSG00000086991.13,4.89023742979195,0.0029678827089945
ENSG00000243008.2,4.88975809093328,0.0064004980886004
ENSG00000267005.1,4.88975809093328,0.0064004980886004
ENSG00000235023.1,4.88974289979822,0.0003544209765978
ENSG00000231915.2,4.88965873810031,0.0002884592063316
ENSG00000251831.1,4.88896711603556,0.0109740674769052
ENSG00000200817.1,4.88896711603556,0.0109740674769052
ENSG00000179673.5,4.88887930635722,0.0063983187124185
ENSG00000267285.1,4.88887930635722,0.0063983187124185
ENSG00000080224.18,4.8878426920922,7.82027323196309e-05
ENSG00000280025.1,4.88780482969635,0.000309182013864
ENSG00000271222.1,4.88610612606456,0.0020999340405
ENSG00000234202.2,4.88610612606456,0.0020999340405
ENSG00000253632.1,4.88610612606456,0.0020999340405
ENSG00000244968.7,4.88610612606456,0.0020999340405
ENSG00000287530.1,4.88610612606456,0.0020999340405
ENSG00000147050.17,4.88474045909179,0.0005331552743111
ENSG00000229457.1,4.88473738653617,0.0007957153476905
ENSG00000120129.6,4.88408227846123,0.0
ENSG00000231422.2,4.88390271522925,0.0016678802171297
ENSG00000151838.12,4.88390271522925,0.0016678802171297
ENSG00000226969.1,4.88390271522925,0.0016678802171297
ENSG00000287767.1,4.88390271522925,0.0016678802171297
ENSG00000237751.2,4.88390271522925,0.0016678802171297
ENSG00000164256.11,4.88360826357313,0.0006512267501595
ENSG00000165076.14,4.88360826357313,0.0006512267501595
ENSG00000255874.3,4.88298306820421,7.05835813472217e-34
ENSG00000185594.7,4.88276495820775,0.0023816011521187
ENSG00000287546.1,4.88273518714592,0.002109302073028
ENSG00000255159.1,4.88273518714592,0.002109302073028
ENSG00000249892.1,4.88273518714592,0.002109302073028
ENSG00000179994.11,4.88273518714592,0.002109302073028
ENSG00000206813.1,4.88273518714592,0.002109302073028
ENSG00000006059.4,4.88269479744278,0.0064565611311574
ENSG00000232100.1,4.88269479744278,0.0064565611311574
ENSG00000237775.1,4.8808773258272,0.002116227455749
ENSG00000255750.6,4.8808773258272,0.002116227455749
ENSG00000232395.1,4.88024605676141,0.0094255383581254
ENSG00000244036.3,4.88007254907396,0.0005463815683695
ENSG00000188334.3,4.87933738825616,0.0023914806601498
ENSG00000202254.1,4.87933738825616,0.0023914806601498
ENSG00000289299.1,4.87933738825616,0.0023914806601498
ENSG00000233699.2,4.87933738825616,0.0023914806601498
ENSG00000127831.11,4.87933738825616,0.0023914806601498
ENSG00000258735.1,4.87933738825616,0.0023914806601498
ENSG00000236572.1,4.87933738825616,0.0023914806601498
ENSG00000283052.1,4.87884026070274,0.0076681697680561
ENSG00000258979.3,4.87821618539267,0.0089925172158385
ENSG00000235615.2,4.87797882885675,0.0036060430932274
ENSG00000149305.8,4.87797882885675,0.0036060430932274
ENSG00000257747.2,4.87786690390676,0.0021221292498995
ENSG00000188386.8,4.876772671373,0.0111768699015436
ENSG00000210112.1,4.87623536943209,0.0094805689816777
ENSG00000214942.6,4.87618351024757,0.0021272549602831
ENSG00000258394.1,4.8761049373556,0.0024017456284888
ENSG00000258245.1,4.87579542758177,0.000355700932109
ENSG00000289326.1,4.87550808898677,0.0005957791370276
ENSG00000183292.13,4.87516035796453,0.0058189617061054
ENSG00000227412.1,4.87516035796453,0.0058189617061054
ENSG00000249200.1,4.87516035796453,0.0058189617061054
ENSG00000248870.1,4.87424492222996,0.0112255754079051
ENSG00000286685.2,4.87424492222996,0.0112255754079051
ENSG00000235432.1,4.87420418979256,0.0016914247703361
ENSG00000277526.5,4.87420418979256,0.0016914247703361
ENSG00000121446.20,4.87276401645879,0.0003777142585062
ENSG00000289208.1,4.87273779675283,0.0003812256953244
ENSG00000235051.3,4.87258431188634,0.0016939896217872
ENSG00000200421.1,4.87258431188634,0.0016939896217872
ENSG00000278926.1,4.87258431188634,0.0016939896217872
ENSG00000204283.4,4.87258431188634,0.0016939896217872
ENSG00000200903.1,4.87258431188634,0.0016939896217872
ENSG00000287657.1,4.87169622751008,2.25008278247163e-06
ENSG00000289146.1,4.87096770113605,0.0024185240397521
ENSG00000274928.6,4.87096770113605,0.0024185240397521
ENSG00000228417.1,4.87096770113605,0.0024185240397521
ENSG00000227617.9,4.87096770113605,0.0024185240397521
ENSG00000278994.1,4.87096770113605,0.0024185240397521
ENSG00000257517.1,4.87096770113605,0.0024185240397521
ENSG00000159708.18,4.87096770113605,0.0024185240397521
ENSG00000261058.1,4.87073114654456,0.0030563696122455
ENSG00000229689.3,4.87073114654456,0.0030563696122455
ENSG00000184698.5,4.87073114654456,0.0030563696122455
ENSG00000171595.14,4.87073114654456,0.0030563696122455
ENSG00000271399.1,4.87073114654456,0.0030563696122455
ENSG00000286391.2,4.87073114654456,0.0030563696122455
ENSG00000204711.9,4.86964851001766,0.003056297114542
ENSG00000280291.1,4.86930116895162,0.0065735497687142
ENSG00000179059.10,4.86899699857051,0.0077741877691963
ENSG00000197532.3,4.86899699857051,0.0077741877691963
ENSG00000142661.19,4.86899699857051,0.0077741877691963
ENSG00000224675.1,4.86896381505031,0.0030634118767479
ENSG00000201493.1,4.86896381505031,0.0030634118767479
ENSG00000223429.1,4.86896381505031,0.0030634118767479
ENSG00000236396.8,4.86883320243103,0.0008003598001857
ENSG00000240584.3,4.86778907591398,0.0021538349808301
ENSG00000288737.1,4.86778907591398,0.0021538349808301
ENSG00000131686.15,4.86707963817086,0.003665052588527
ENSG00000254498.1,4.86707963817086,0.003665052588527
ENSG00000228714.4,4.86707963817086,0.003665052588527
ENSG00000254427.3,4.86707963817086,0.003665052588527
ENSG00000231768.2,4.86707963817086,0.003665052588527
ENSG00000249436.2,4.86627636990106,0.0017077214085495
ENSG00000287398.1,4.86627636990106,0.0017077214085495
ENSG00000235081.1,4.86627636990106,0.0017077214085495
ENSG00000170615.15,4.86627636990106,0.0017077214085495
ENSG00000236451.3,4.86627636990106,0.0017077214085495
ENSG00000258962.2,4.86627636990106,0.0017077214085495
ENSG00000261429.2,4.86627636990106,0.0017077214085495
ENSG00000228484.3,4.86627636990106,0.0017077214085495
ENSG00000211818.1,4.86627636990106,0.0017077214085495
ENSG00000250331.2,4.86559561499848,0.0016678802171297
ENSG00000250475.1,4.86549517953682,0.0036726644701987
ENSG00000224458.3,4.86549517953682,0.0036726644701987
ENSG00000280878.1,4.86442987731215,0.0021639479765024
ENSG00000288980.1,4.86442987731215,0.0021639479765024
ENSG00000248973.3,4.86442987731215,0.0021639479765024
ENSG00000243069.9,4.86419828099704,2.279053231891e-06
ENSG00000204913.7,4.86412465409073,0.0024447566996793
ENSG00000264589.5,4.86412465409073,0.0024447566996793
ENSG00000084674.15,4.86412465409073,0.0024447566996793
ENSG00000258628.1,4.86412465409073,0.0024447566996793
ENSG00000234479.2,4.86258434204114,0.0021713739089569
ENSG00000287340.2,4.86258434204114,0.0021713739089569
ENSG00000262039.1,4.86258434204114,0.0021713739089569
ENSG00000250933.1,4.86258434204114,0.0021713739089569
ENSG00000263508.6,4.86258434204114,0.0021713739089569
ENSG00000258654.1,4.86154382244512,0.0066454987422778
ENSG00000270874.1,4.86154382244512,0.0066454987422778
ENSG00000257275.6,4.86154382244512,0.0066454987422778
ENSG00000288531.1,4.86154382244512,0.0066454987422778
ENSG00000177679.16,4.86126797943728,3.1997960588781e-08
ENSG00000124818.15,4.86075549739008,0.031209102266979
ENSG00000286763.1,4.86070532559069,0.0024560437515583
ENSG00000181518.4,4.86070532559069,0.0024560437515583
ENSG00000283313.1,4.86070532559069,0.0024560437515583
ENSG00000205786.8,4.86070532559069,0.0024560437515583
ENSG00000248464.1,4.85937686915358,0.0024575663586867
ENSG00000255286.2,4.85825697406965,0.0037106464452795
ENSG00000199308.1,4.85825697406965,0.0037106464452795
ENSG00000284848.2,4.85825697406965,0.0037106464452795
ENSG00000092850.12,4.85724652226079,8.86123352677077e-05
ENSG00000236202.1,4.85701448601579,0.0031164034855445
ENSG00000278732.1,4.85701448601579,0.0031164034855445
ENSG00000169347.17,4.85633297776975,0.0092731253885912
ENSG00000225442.2,4.8560581423402,0.0021911300754369
ENSG00000179520.11,4.8560581423402,0.0021911300754369
ENSG00000236975.2,4.8544111181635,0.0115718918768115
ENSG00000261776.1,4.85438235717988,0.0021957742012156
ENSG00000269842.5,4.85438235717988,0.0021957742012156
ENSG00000251286.2,4.85438235717988,0.0021957742012156
ENSG00000236653.3,4.85438235717988,0.0021957742012156
ENSG00000243541.3,4.85404136985071,0.0067275375591345
ENSG00000134612.12,4.85404136985071,0.0067275375591345
ENSG00000281880.2,4.85404136985071,0.0067275375591345
ENSG00000187185.4,4.85171389640743,0.0031397299147053
ENSG00000287292.1,4.85171389640743,0.0031397299147053
ENSG00000279120.1,4.85171389640743,0.0031397299147053
ENSG00000102230.14,4.85171389640743,0.0031397299147053
ENSG00000273484.1,4.85171389640743,0.0031397299147053
ENSG00000229723.1,4.85171389640743,0.0031397299147053
ENSG00000235529.2,4.85108194220633,0.0012584514808433
ENSG00000283383.1,4.85095010839249,0.0079924093592108
ENSG00000164270.18,4.84911784067557,0.0161896727882769
ENSG00000258667.2,4.84787295244536,2.52858843519279e-68
ENSG00000240051.1,4.84744397968002,0.0067927056937037
ENSG00000278301.1,4.84744397968002,0.0067927056937037
ENSG00000242267.6,4.84742347544796,0.002503029636195
ENSG00000228876.4,4.84742347544796,0.002503029636195
ENSG00000283698.1,4.84731071806294,0.0093832526953414
ENSG00000227051.7,4.84703426379149,0.0001054766926987
ENSG00000251408.1,4.84688987320347,0.0098917072437835
ENSG00000182077.12,4.84688987320347,0.0098917072437835
ENSG00000235005.1,4.84611932463999,0.0080362864099996
ENSG00000128610.12,4.84500712825861,0.0080624540783364
ENSG00000273540.5,4.84491637342482,0.0435324180420136
ENSG00000233642.1,4.84187159271951,0.0068495503927176
ENSG00000288001.1,4.8403382060986,0.0061227293579246
ENSG00000199204.1,4.8403382060986,0.0061227293579246
ENSG00000255057.1,4.8403382060986,0.0061227293579246
ENSG00000064300.9,4.83926689236018,8.17205781695603e-75
ENSG00000216475.1,4.83924270273191,0.0094959748669511
ENSG00000239941.1,4.83797427999544,0.0068888129378331
ENSG00000279209.1,4.83797427999544,0.0068888129378331
ENSG00000230267.7,4.83719634142009,0.0038326941407509
ENSG00000234660.2,4.83719634142009,0.0038326941407509
ENSG00000257294.2,4.83455841285979,0.0100846491617373
ENSG00000271923.1,4.83455841285979,0.0100846491617373
ENSG00000287001.2,4.83438792848879,0.0001478417535038
ENSG00000281706.4,4.83239210900234,0.006943820515002
ENSG00000253796.3,4.83146785577837,2.16661187494538e-06
ENSG00000214866.9,4.83124434469281,0.0101243750162005
ENSG00000092377.15,4.83044133762643,0.0069610618990952
ENSG00000234261.5,4.82903004069314,0.0001471385785231
ENSG00000116147.17,4.82873879888893,0.0001908227694035
ENSG00000261208.1,4.82818087566325,0.000192971028707
ENSG00000157423.18,4.82483567835091,9.52981357598742e-06
ENSG00000162772.17,4.81718174858678,0.0
ENSG00000198822.11,4.81499633634327,0.0019855895581152
ENSG00000243081.2,4.81295453012077,0.0170542763929765
ENSG00000258183.6,4.81236989444462,0.0
ENSG00000007062.12,4.80757135312544,1.5356194239798402e-09
ENSG00000078549.15,4.80458533009459,0.0008590141242267
ENSG00000276980.1,4.80432549658802,1.35093230076591e-30
ENSG00000261519.3,4.80390406613509,0.0017984291097988
ENSG00000257259.3,4.80172930457513,2.42092568099848e-06
ENSG00000263257.3,4.80156595492171,0.0010012237734803
ENSG00000036828.17,4.80144570644387,0.0005578821792817
ENSG00000228940.1,4.80135864119439,0.0005551499952098
ENSG00000138075.14,4.79929922774553,0.0005556526038618
ENSG00000171496.5,4.79877979070289,0.0007077195352143
ENSG00000073756.13,4.79851465308419,0.0
ENSG00000168824.15,4.79792836928133,0.0008581354039961
ENSG00000287538.1,4.79516730942084,7.534321363598811e-47
ENSG00000258181.1,4.79223317493996,0.0005166445602638
ENSG00000213291.3,4.78814802607642,0.0005006419487891
ENSG00000242880.2,4.78715776474434,0.0006369237640523
ENSG00000219738.2,4.78715776474434,0.0006369237640523
ENSG00000285584.3,4.78647101268158,0.0001846402546717
ENSG00000268621.6,4.78603784365158,0.0010170462161909
ENSG00000276127.1,4.785636085979,0.0001546089551743
ENSG00000250423.3,4.78528138382437,0.0004682504337212
ENSG00000227297.1,4.78312943935506,0.0005603351948029
ENSG00000214456.8,4.78217071852819,0.0007115605766848
ENSG00000091583.11,4.78211019551228,0.0005641689356483
ENSG00000132854.19,4.78138343345433,0.0001795280069843
ENSG00000205038.12,4.78126267103822,0.0010137636587906
ENSG00000142871.18,4.77642898430428,8.27864396662675e-18
ENSG00000232530.1,4.77604060007824,0.000644421902129
ENSG00000125798.15,4.77330238954664,0.0008689526968135
ENSG00000267039.1,4.77021184755729,0.0007630675073966
ENSG00000279123.1,4.76955408680854,3.05636933188258e-06
ENSG00000243854.3,4.76720316735493,0.0143496599584716
ENSG00000179148.10,4.76699841411974,0.0002104656382516
ENSG00000271806.1,4.76650267379248,1.43387441346411e-05
ENSG00000238042.5,4.76405337820766,2.16448990234838e-27
ENSG00000228013.1,4.76235158581913,1.95650063916315e-86
ENSG00000162947.5,4.75993869331949,0.0002147314212943
ENSG00000248337.1,4.75530961915515,0.0128875685908143
ENSG00000149656.8,4.75530961915515,0.0128875685908143
ENSG00000272733.1,4.75530961915515,0.0128875685908143
ENSG00000213711.3,4.75414094283019,0.0071872856511353
ENSG00000289314.1,4.75414094283019,0.0071872856511353
ENSG00000248350.1,4.75414094283019,0.0071872856511353
ENSG00000188162.12,4.75362094889576,0.0369121432648274
ENSG00000228061.7,4.75120731248311,1.16638931829488e-08
ENSG00000259505.1,4.75094536023054,0.0129715218859871
ENSG00000267872.1,4.74864131672613,0.0381380496156603
ENSG00000230937.13,4.74864131672613,0.0381380496156603
ENSG00000091656.19,4.74743944615245,1.49750999020412e-14
ENSG00000232944.1,4.74204010006362,0.0131463668849452
ENSG00000249282.1,4.74032584603969,0.0131676159189341
ENSG00000182521.5,4.74032584603969,0.0131676159189341
ENSG00000260518.2,4.74032584603969,0.0131676159189341
ENSG00000231876.8,4.73986203265759,0.0052325653668789
ENSG00000253916.1,4.7386129953835,0.0098440584911789
ENSG00000202317.1,4.73789382238625,0.0052449231045834
ENSG00000289579.1,4.73789382238625,0.0052449231045834
ENSG00000252919.1,4.73789382238625,0.0052449231045834
ENSG00000286839.1,4.73789382238625,0.0052449231045834
ENSG00000252802.1,4.73789382238625,0.0052449231045834
ENSG00000222397.1,4.73789382238625,0.0052449231045834
ENSG00000227459.1,4.73789382238625,0.0052449231045834
ENSG00000224706.1,4.7366263431967,0.0387929531669368
ENSG00000165841.11,4.73648673331243,0.0098702041750214
ENSG00000255478.1,4.73648673331243,0.0098702041750214
ENSG00000199483.1,4.73648673331243,0.0098702041750214
ENSG00000223611.7,4.73648673331243,0.0098702041750214
ENSG00000213896.4,4.73588605741968,0.0025407850484882
ENSG00000287850.1,4.73546519085133,0.0132763020075748
ENSG00000258375.2,4.73115799726014,0.0109579986972095
ENSG00000254746.6,4.7302534553641,0.0053063843201495
ENSG00000252424.1,4.7302534553641,0.0053063843201495
ENSG00000129514.8,4.72957011517451,7.48500773019429e-08
ENSG00000230459.3,4.7276111762686,0.0048182499037368
ENSG00000179709.8,4.7276111762686,0.0048182499037368
ENSG00000255867.1,4.72734536258562,0.0001708556525609
ENSG00000202495.1,4.72599285320549,0.0110586957655862
ENSG00000180644.8,4.72599285320549,0.0110586957655862
ENSG00000279042.1,4.72483970382802,0.0039308928844827
ENSG00000233268.3,4.72483970382802,0.0039308928844827
ENSG00000231373.1,4.72483970382802,0.0039308928844827
ENSG00000121388.6,4.72483970382802,0.0039308928844827
ENSG00000212565.1,4.72479471869429,0.0134901578465743
ENSG00000233611.4,4.72479471869429,0.0134901578465743
ENSG00000176771.18,4.72479471869429,0.0134901578465743
ENSG00000173826.15,4.72479471869429,0.0134901578465743
ENSG00000212421.1,4.72479471869429,0.0134901578465743
ENSG00000279806.1,4.72373012284126,0.0048427949892573
ENSG00000249695.6,4.72373012284126,0.0048427949892573
ENSG00000272595.2,4.72373012284126,0.0048427949892573
ENSG00000240423.3,4.72373012284126,0.0048427949892573
ENSG00000267337.2,4.72373012284126,0.0048427949892573
ENSG00000262999.1,4.72373012284126,0.0048427949892573
ENSG00000284474.1,4.72373012284126,0.0048427949892573
ENSG00000267423.1,4.72359435069176,0.0100694110687106
ENSG00000186038.9,4.72359435069176,0.0100694110687106
ENSG00000249400.1,4.72359435069176,0.0100694110687106
ENSG00000279606.1,4.72359435069176,0.0100694110687106
ENSG00000207075.1,4.72359435069176,0.0100694110687106
ENSG00000239774.1,4.72332036953637,0.000195795879843
ENSG00000153930.13,4.72300712069782,0.0018056620965905
ENSG00000261729.2,4.72215813942266,0.0100795549149221
ENSG00000185942.13,4.72187529816312,1.72007161221071e-05
ENSG00000103460.17,4.72168168763224,0.0111297396263173
ENSG00000169862.20,4.72168168763224,0.0111297396263173
ENSG00000279080.1,4.72081794066488,7.08589391605438e-20
ENSG00000267773.1,4.72015596924212,0.0154197634279045
ENSG00000224340.1,4.72015596924212,0.0154197634279045
ENSG00000249661.1,4.71949024215047,0.0435984208640902
ENSG00000236536.1,4.71883883013521,0.0002497584966572
ENSG00000249256.2,4.71783558063312,0.0002223213047033
ENSG00000214546.4,4.71752875331058,0.0039740219139011
ENSG00000256843.1,4.71752875331058,0.0039740219139011
ENSG00000279601.1,4.71752875331058,0.0039740219139011
ENSG00000236823.2,4.71752875331058,0.0039740219139011
ENSG00000280274.1,4.7173982698734,0.0026502063185549
ENSG00000212559.1,4.71618663266983,0.0054312979955508
ENSG00000288560.1,4.7159058433836,0.0035592860999942
ENSG00000285987.1,4.71565090471743,0.0039843103926122
ENSG00000260017.1,4.71565090471743,0.0039843103926122
ENSG00000183185.9,4.71565090471743,0.0039843103926122
ENSG00000199605.1,4.71565090471743,0.0039843103926122
ENSG00000272412.2,4.71565090471743,0.0039843103926122
ENSG00000257756.6,4.71454863578409,0.0002224295291912
ENSG00000200062.1,4.71359099876772,0.0040001790351664
ENSG00000283457.2,4.71359099876772,0.0040001790351664
ENSG00000204479.4,4.71359099876772,0.0040001790351664
ENSG00000111199.12,4.71359099876772,0.0040001790351664
ENSG00000229415.10,4.71359099876772,0.0040001790351664
ENSG00000259350.2,4.71327731839137,0.0155855673379037
ENSG00000123496.8,4.71323993165504,1.78929608604703e-09
ENSG00000278525.1,4.71171452004816,0.0040075809492389
ENSG00000004948.16,4.71171452004816,0.0040075809492389
ENSG00000202193.1,4.71171452004816,0.0040075809492389
ENSG00000224717.1,4.71171452004816,0.0040075809492389
ENSG00000279697.1,4.71171452004816,0.0040075809492389
ENSG00000205116.4,4.71171452004816,0.0040075809492389
ENSG00000225158.2,4.71171452004816,0.0040075809492389
ENSG00000121634.6,4.71171452004816,0.0040075809492389
ENSG00000270367.1,4.71171452004816,0.0040075809492389
ENSG00000233009.1,4.71171452004816,0.0040075809492389
ENSG00000124343.14,4.71171452004816,0.0040075809492389
ENSG00000238079.1,4.71171452004816,0.0040075809492389
ENSG00000222524.1,4.71171452004816,0.0040075809492389
ENSG00000236635.3,4.71093206357436,0.0137910725231722
ENSG00000280719.1,4.71093206357436,0.0137910725231722
ENSG00000226829.2,4.71093206357436,0.0137910725231722
ENSG00000180777.15,4.71093206357436,0.0137910725231722
ENSG00000234277.3,4.71027872949668,0.005479198879651
ENSG00000235399.1,4.71027872949668,0.005479198879651
ENSG00000109832.14,4.71027872949668,0.005479198879651
ENSG00000239736.2,4.71027872949668,0.005479198879651
ENSG00000169507.10,4.71027872949668,0.005479198879651
ENSG00000170091.11,4.71027872949668,0.005479198879651
ENSG00000185565.12,4.71027872949668,0.005479198879651
ENSG00000267147.2,4.71027872949668,0.005479198879651
ENSG00000250563.1,4.71027872949668,0.005479198879651
ENSG00000261068.2,4.70979023254188,0.0010984562199419
ENSG00000280020.1,4.70930108131791,0.0156738792694683
ENSG00000279790.1,4.70930108131791,0.0156738792694683
ENSG00000179388.9,4.70893433838935,6.83053805840173e-67
ENSG00000235382.1,4.70872145566126,0.0138340708409725
ENSG00000250694.1,4.70872145566126,0.0138340708409725
ENSG00000229068.1,4.70872145566126,0.0138340708409725
ENSG00000271598.1,4.7086517244743,0.0049546792102262
ENSG00000252450.1,4.7086517244743,0.0049546792102262
ENSG00000281548.1,4.7086517244743,0.0049546792102262
ENSG00000123572.17,4.7086517244743,0.0049546792102262
ENSG00000285090.1,4.70748536138695,0.0102937666969066
ENSG00000267627.5,4.70663460953664,0.0030161830351246
ENSG00000166183.16,4.70655726859853,0.0157503801677551
ENSG00000251834.1,4.70655726859853,0.0157503801677551
ENSG00000270641.1,4.70647572872106,8.4104883290595e-06
ENSG00000258449.1,4.70628897416617,0.0040387156384636
ENSG00000252512.1,4.70628897416617,0.0040387156384636
ENSG00000227745.1,4.70628897416617,0.0040387156384636
ENSG00000207351.1,4.70628897416617,0.0040387156384636
ENSG00000255358.1,4.70453746243111,7.52309797258307e-06
ENSG00000276070.5,4.70433380421223,3.26715527462659e-147
ENSG00000175077.6,4.70427737517362,0.0032701255836623
ENSG00000271027.1,4.70427737517362,0.0032701255836623
ENSG00000189398.5,4.70427737517362,0.0032701255836623
ENSG00000279429.1,4.70427737517362,0.0032701255836623
ENSG00000254927.1,4.70427737517362,0.0032701255836623
ENSG00000122543.11,4.70427737517362,0.0032701255836623
ENSG00000262471.1,4.70427737517362,0.0032701255836623
ENSG00000237572.1,4.70253882017584,0.0040610657388017
ENSG00000199285.1,4.70253882017584,0.0040610657388017
ENSG00000064655.19,4.70253882017584,0.0040610657388017
ENSG00000225175.1,4.70253882017584,0.0040610657388017
ENSG00000286922.1,4.70253882017584,0.0040610657388017
ENSG00000150722.11,4.70253882017584,0.0040610657388017
ENSG00000252443.1,4.70253882017584,0.0040610657388017
ENSG00000242195.1,4.70237883433083,0.0055531456960426
ENSG00000261312.1,4.70118860660268,0.0009746057898164
ENSG00000250286.2,4.70117252964465,0.0009705803346069
ENSG00000261618.2,4.70106907165326,3.71973063929248e-05
ENSG00000285769.3,4.70065515423904,0.011469641285655
ENSG00000230408.3,4.70065515423904,0.011469641285655
ENSG00000228198.3,4.70043420156195,0.0050291284777736
ENSG00000226235.1,4.70043420156195,0.0050291284777736
ENSG00000165863.17,4.70043420156195,0.0050291284777736
ENSG00000100218.12,4.69926187054963,0.0030242204647707
ENSG00000201271.1,4.69922504693721,0.014004089420624
ENSG00000169247.14,4.69901958686162,2.7689263071221e-12
ENSG00000181908.5,4.69900442812467,0.0014883685484822
ENSG00000285674.1,4.69880250954176,0.0104334515275566
ENSG00000228776.2,4.69843932184018,0.00558731310545
ENSG00000141485.17,4.69843932184018,0.00558731310545
ENSG00000163873.10,4.69843932184018,0.00558731310545
ENSG00000198358.4,4.69843932184018,0.00558731310545
ENSG00000207155.1,4.69843932184018,0.00558731310545
ENSG00000286804.1,4.69843932184018,0.00558731310545
ENSG00000232114.1,4.69711695427757,0.0040952440150338
ENSG00000259749.1,4.69711695427757,0.0040952440150338
ENSG00000263154.1,4.69711695427757,0.0040952440150338
ENSG00000256943.1,4.69711695427757,0.0040952440150338
ENSG00000265142.9,4.69703670392884,4.30453269972274e-12
ENSG00000231943.10,4.6967396280692,0.0411387109936504
ENSG00000175497.17,4.69646548376695,0.006774490798504
ENSG00000283597.3,4.69619027764824,0.0078910956213863
ENSG00000250728.1,4.69619027764824,0.0078910956213863
ENSG00000223410.1,4.69619027764824,0.0078910956213863
ENSG00000189068.11,4.69619027764824,0.0078910956213863
ENSG00000246016.2,4.69524330485399,0.0041065591613777
ENSG00000252357.1,4.69524330485399,0.0041065591613777
ENSG00000249699.1,4.69524330485399,0.0041065591613777
ENSG00000251567.5,4.69524330485399,0.0041065591613777
ENSG00000264084.1,4.69524330485399,0.0041065591613777
ENSG00000259719.6,4.69503978937925,0.0008247600237984
ENSG00000254440.3,4.69503978937925,0.0008247600237984
ENSG00000267679.1,4.6950201930806,0.0008197175997089
ENSG00000288874.1,4.69473024051016,0.0056187471287096
ENSG00000228194.1,4.69473024051016,0.0056187471287096
ENSG00000233606.2,4.69430249734072,0.0401282390102863
ENSG00000270823.1,4.69366373019704,0.0011834802825485
ENSG00000288321.1,4.69319408563965,0.0041223779744018
ENSG00000258630.3,4.69319408563965,0.0041223779744018
ENSG00000281248.1,4.69319408563965,0.0041223779744018
ENSG00000257392.1,4.69319408563965,0.0041223779744018
ENSG00000254126.8,4.69319408563965,0.0041223779744018
ENSG00000137745.13,4.69319408563965,0.0041223779744018
