,logfc,p
ENSG00000282024.1,4.62738616419381,0.0013772731249428
ENSG00000135919.14,4.6220773434611,0.0
ENSG00000115267.9,4.61764401073458,0.0
ENSG00000205364.4,4.61356196640927,0.0021342789664688
ENSG00000138496.17,4.61251689808002,0.0
ENSG00000152778.10,4.61175321986652,0.0
ENSG00000173918.15,4.60669046943238,1.20893594454574e-60
ENSG00000230533.5,4.60668934309263,0.0004519504152907
ENSG00000132256.20,4.60634525390874,1.53394153710114e-263
ENSG00000286256.2,4.60336022282161,3.4998947748082603e-15
ENSG00000173077.16,4.5996017515272,0.0015378720235113
ENSG00000122035.7,4.59913469188475,2.04639563553529e-42
ENSG00000184588.18,4.58587163442071,2.19759188373465e-270
ENSG00000205413.8,4.58160966699313,0.0
ENSG00000166165.14,4.57834026092836,0.0
ENSG00000143171.13,4.57742691195127,0.001727146864575
ENSG00000115363.14,4.56241626290887,7.906852660400588e-100
ENSG00000273124.1,4.55921739894031,1.32858183496237e-21
ENSG00000189167.12,4.55330467246504,0.0024909047132453
ENSG00000278869.1,4.55295465651176,0.0024967577952127
ENSG00000117228.11,4.54999342459668,5.04945844603027e-187
ENSG00000175879.9,4.548481309389,0.0001859044331614
ENSG00000196358.12,4.54522509759968,6.891779394457379e-11
ENSG00000174145.8,4.54289221614406,4.9025168579672095e-11
ENSG00000104537.17,4.54223917884202,2.0939704992170203e-09
ENSG00000047365.13,4.54208328585237,1.1795724905785e-145
ENSG00000142178.9,4.52367213448282,0.0001980159676096
ENSG00000077522.15,4.51852734987041,1.41366980929784e-30
ENSG00000230011.2,4.51055818531306,0.0021628470666883
ENSG00000244694.8,4.50704616072069,0.0006418877389226
ENSG00000270240.2,4.5028621982499,0.0006441709861287
ENSG00000144837.9,4.49732020112947,0.0002771947304481
ENSG00000248464.1,4.49090638576098,0.0032286790452919
ENSG00000251571.1,4.47380375695149,0.000860062099943
ENSG00000146216.13,4.46530204163353,1.90687286299966e-12
ENSG00000287181.1,4.45349118965466,0.0008824294190262
ENSG00000166016.6,4.45311599125255,0.0
ENSG00000226004.2,4.44967758495609,0.0003001756326749
ENSG00000257194.2,4.44247397790965,5.18419799767878e-17
ENSG00000162840.4,4.43886219940011,0.0004081999530413
ENSG00000275718.2,4.4385820256011,0.0031062975275686
ENSG00000229781.1,4.43643276456786,1.04440154766548e-10
ENSG00000084628.10,4.43401848636914,2.5399887084271297e-22
ENSG00000242113.3,4.42766225781906,0.0004595760596017
ENSG00000215864.6,4.4260977576741,0.0030382340232245
ENSG00000161835.11,4.42323020194148,3.49465809657116e-28
ENSG00000128271.22,4.42287034426406,5.65519007462919e-37
ENSG00000171509.16,4.41893524175994,2.307832568908e-68
ENSG00000111331.14,4.41335755528722,0.0
ENSG00000232194.1,4.41018649954873,3.2396667148551e-12
ENSG00000283384.1,4.40128242370926,0.0034198371657419
ENSG00000008118.10,4.39036757157283,0.0046773395859711
ENSG00000180914.11,4.37598443550653,9.62242265032522e-105
ENSG00000289445.1,4.37580067987056,0.0055249093467654
ENSG00000287485.1,4.37561345380992,0.0055328441022556
ENSG00000109511.12,4.37451365150301,0.0051558066517195
ENSG00000244002.1,4.36751888629534,0.0013216536967136
ENSG00000252206.1,4.35837937798562,0.0013032464100928
ENSG00000262223.9,4.35753723819038,2.28938482489793e-05
ENSG00000196092.14,4.34772100311644,2.03729291754439e-50
ENSG00000119508.18,4.34626903177998,2.19379309460626e-140
ENSG00000183239.5,4.34571476049643,0.0020153312098674
ENSG00000133328.4,4.34411766747888,0.0044248496486378
ENSG00000173626.10,4.34244117947805,0.0055886844676684
ENSG00000218153.2,4.33132216562874,0.0014420449904558
ENSG00000115008.6,4.32525895213175,1.90128780326981e-162
ENSG00000247317.4,4.31830120001239,0.0004918038905899
ENSG00000168334.9,4.31628091851766,0.0
ENSG00000277511.1,4.31559267673768,6.28340814745678e-10
ENSG00000229664.1,4.31489600071589,0.0046790609198684
ENSG00000128917.8,4.3138848960227,0.0
ENSG00000237980.2,4.31302662585205,0.001492656243562
ENSG00000115155.19,4.31289458459782,0.0006613109145759
ENSG00000197329.12,4.31162076457553,0.0
ENSG00000173762.8,4.30942880543259,0.0005708963860936
ENSG00000283648.1,4.3093580486675,0.0054197285125589
ENSG00000238266.2,4.30928363375645,0.0006445770395229
ENSG00000138622.4,4.3088275795152,6.92934390055829e-10
ENSG00000259374.2,4.30666014161903,0.0053041150436974
ENSG00000183549.10,4.30487267345679,1.3677136887513998e-12
ENSG00000214282.3,4.29903180528272,0.0051237479780999
ENSG00000237064.1,4.29604166593803,0.0129405855692344
ENSG00000150394.14,4.29595248205137,0.0054505801998369
ENSG00000236056.1,4.29587755428907,0.0059577141625559
ENSG00000172572.7,4.29545514155765,7.11610641069559e-07
ENSG00000213448.3,4.29495659951018,0.001768787402609
ENSG00000188389.11,4.29407660889087,0.0082571759895554
ENSG00000228923.1,4.29037671938993,0.0022796242961642
ENSG00000240052.1,4.28910301575408,0.0024316222338507
ENSG00000250956.1,4.27821665531777,0.0021405594345403
ENSG00000164236.12,4.26663123684251,0.0
ENSG00000117600.14,4.26542257905299,6.887921387793812e-14
ENSG00000279217.1,4.25825438795556,0.0105116852606293
ENSG00000125726.11,4.25427618542135,5.03699051417169e-71
ENSG00000113263.13,4.24733616672816,0.0027580734739487
ENSG00000138166.6,4.24728492038833,0.0
ENSG00000003137.9,4.24492136049229,3.21855316461412e-05
ENSG00000230438.8,4.24309366892061,3.43223207552091e-05
ENSG00000185338.7,4.24068088541321,1.3093415125338999e-27
ENSG00000235472.1,4.23780701385818,3.33599238509687e-05
ENSG00000258872.2,4.23554085722589,0.0078104329947676
ENSG00000274879.1,4.23525466560772,0.008412680294582
ENSG00000270188.1,4.2324923780566,0.0008179148931435
ENSG00000261239.6,4.23219305598811,4.18258645595565e-05
ENSG00000197122.13,4.22587099609427,0.0
ENSG00000184557.4,4.22511741919408,0.0
ENSG00000179428.2,4.22230836531637,0.0024882342037484
ENSG00000232810.4,4.2187621125594,4.34582878304383e-172
ENSG00000134460.18,4.21849879633025,0.0124952326635646
ENSG00000286885.2,4.20913092468275,0.0070535434036749
ENSG00000277301.1,4.20610404095924,0.0108694866802578
ENSG00000150361.12,4.19782830395109,0.0072660906635079
ENSG00000257924.1,4.19319398145276,0.0130205045744258
ENSG00000137628.18,4.19068278945934,0.0
ENSG00000131979.20,4.18952500225962,0.0
ENSG00000179044.16,4.17799412309625,2.24046238635593e-45
ENSG00000124882.4,4.17306220734484,8.42772912182927e-128
ENSG00000129451.12,4.17185705965436,8.39679940010718e-08
ENSG00000267737.1,4.1688502268875,0.0028881992670348
ENSG00000173193.15,4.1657042653045,0.0
ENSG00000103241.7,4.15719373083282,1.0810107573672402e-198
ENSG00000137198.10,4.15062584437725,1.15773175465487e-87
ENSG00000270379.6,4.14318425852506,7.812984952616438e-48
ENSG00000180801.14,4.14217949285052,2.80008370348018e-06
ENSG00000268412.2,4.12650668815563,0.0039536191819897
ENSG00000164136.17,4.12574306949158,3.42740383743837e-68
ENSG00000101746.16,4.11976758828421,0.0115135845721722
ENSG00000135111.16,4.11604000271517,1.4604734035150399e-177
ENSG00000260379.1,4.11035538632533,0.0100774709663368
ENSG00000226979.9,4.10603825570788,1.3533713075378296e-28
ENSG00000224891.1,4.10442398780519,0.0110076094321906
ENSG00000197632.9,4.1033555980109,1.40533360739501e-56
ENSG00000228247.1,4.100729287369,0.0039733518832728
ENSG00000242360.3,4.09495997527514,0.0122260908499772
ENSG00000249661.1,4.08887233044094,0.0106404511260921
ENSG00000163666.10,4.08830215298688,2.51684235554182e-59
ENSG00000273824.1,4.08823277312949,0.0124255781721023
ENSG00000288103.1,4.08568672089842,0.0126068250151889
ENSG00000108702.4,4.08453682406142,3.94000677754088e-36
ENSG00000181333.12,4.08065207425912,4.96943658750799e-25
ENSG00000260807.7,4.07881176655879,0.0153018026819414
ENSG00000273736.1,4.07815619432321,0.0139079607142656
ENSG00000246375.4,4.07604693375078,0.0124905963019257
ENSG00000155918.8,4.06964612245064,0.0130298093508405
ENSG00000267752.1,4.06890732498444,0.0136315764718709
ENSG00000238025.1,4.06864138040157,3.98633874887636e-06
ENSG00000287733.1,4.06351236830937,2.3030923641319497e-18
ENSG00000225475.1,4.0628131329235,0.0041360989352218
ENSG00000170054.16,4.05947849260072,9.16243876342239e-05
ENSG00000141682.12,4.05840123666173,0.0
ENSG00000236417.2,4.05390693668434,0.0046001138640961
ENSG00000008323.16,4.04784229071981,0.0001127782481608
ENSG00000259078.2,4.0461753568245,0.0041747482957922
ENSG00000116132.12,4.04103148506635,3.18816571833842e-81
ENSG00000205436.8,4.04072760457388,4.72206645900962e-08
ENSG00000229677.1,4.03842070319327,3.97357435323832e-07
ENSG00000010818.10,4.03442828455875,0.0
ENSG00000227339.1,4.03317557597405,0.0049764606728876
ENSG00000214896.4,4.03297844446391,0.001858125806889
ENSG00000213128.3,4.03105249166349,0.0045078212280207
ENSG00000207870.1,4.0286400156862,0.000118243987588
ENSG00000204616.11,4.02661866277485,2.42697055158314e-14
ENSG00000224666.3,4.02463240530357,0.0063353504499782
ENSG00000250692.1,4.02340294960074,0.0185552877079119
ENSG00000215845.11,4.01533877727541,0.0050939193792912
ENSG00000104213.13,4.00667166269421,4.43598508875525e-100
ENSG00000180230.6,4.00633961029554,0.0229045795385351
ENSG00000234795.10,4.00413180904278,0.0149383285424005
ENSG00000214872.9,4.00355904039909,5.53944857397723e-17
ENSG00000184423.5,4.00014412043137,0.0258135962487909
ENSG00000244361.1,3.99750357565703,0.0074642176672573
ENSG00000153162.9,3.99683237240103,0.0
ENSG00000232927.1,3.99646441359281,0.0064253717591222
ENSG00000266604.1,3.99330130956368,0.0261592962634079
ENSG00000255248.10,3.99020609089439,0.0023668039241856
ENSG00000271133.6,3.98926548065279,8.62426536657314e-07
ENSG00000137033.12,3.98884538974598,1.76278863458584e-75
ENSG00000234152.1,3.98065708092625,0.0151586763255006
ENSG00000136514.3,3.97784036864564,6.44455613365845e-184
ENSG00000271947.1,3.97098172552567,0.0162124504360907
ENSG00000200034.1,3.97098172552567,0.0162124504360907
ENSG00000150630.4,3.97040010091988,0.0
ENSG00000213063.3,3.96183333600402,0.0060564708524474
ENSG00000164161.10,3.96179048317404,1.8262809319488e-09
ENSG00000125084.13,3.9607549258851,0.0165936376614776
ENSG00000251533.2,3.95330677810541,0.0180356290939266
ENSG00000251062.1,3.95160207944992,0.0065386814405261
ENSG00000235787.1,3.94688224100266,0.0185599508591002
ENSG00000258245.1,3.9456003219098,0.0063634318105165
ENSG00000231858.5,3.94374835697226,1.05679713701539e-06
ENSG00000232873.1,3.93964058389732,0.0201250377105456
ENSG00000288919.1,3.93635119382361,2.1061462433590697e-11
ENSG00000153898.13,3.9356024346805,0.0
ENSG00000159166.15,3.93400884223163,0.0084166578113482
ENSG00000226081.2,3.93028704718259,0.0033219332865516
ENSG00000228203.7,3.92801205149847,0.0231865688525262
ENSG00000242163.1,3.92532831102155,0.0032886214611591
ENSG00000262979.1,3.91574119933561,1.609216011211e-06
ENSG00000162891.11,3.91097556960967,0.0303718608505042
ENSG00000163046.16,3.90246757004634,0.0243452546138998
ENSG00000197721.17,3.89690116281826,3.6801863079284797e-16
ENSG00000239920.2,3.89037855234495,0.0074252197486077
ENSG00000239670.1,3.88247114948727,0.0078431270072058
ENSG00000237676.1,3.88226244544822,3.12946860257935e-07
ENSG00000251230.6,3.88197875617813,6.28040322311557e-10
ENSG00000132639.14,3.87919325578811,1.25079665955912e-26
ENSG00000176343.5,3.87651458923803,2.08680162057085e-05
ENSG00000258216.7,3.87274364609853,2.62862630357649e-08
ENSG00000288824.1,3.86808863877467,0.0003053687536599
ENSG00000285697.1,3.86475557611066,0.0241016273059025
ENSG00000241088.2,3.86475557611066,0.0241016273059025
ENSG00000241932.1,3.85689764692419,0.0245312859333996
ENSG00000175800.5,3.85323133944381,0.0230063700143209
ENSG00000259369.1,3.85015950424724,0.0259010821282695
ENSG00000230318.2,3.84934210067149,0.0232066554944594
ENSG00000233975.2,3.8489988334493,1.90695711250327e-06
ENSG00000105974.13,3.84617137304253,2.66909623798354e-143
ENSG00000167601.12,3.84558878217859,3.63183299476641e-119
ENSG00000165929.13,3.83856122389459,0.0003111118627496
ENSG00000176928.7,3.83707132125512,3.40508423950939e-36
ENSG00000240627.1,3.83145007789069,0.0251566054221632
ENSG00000144229.13,3.82383062864757,0.0291238225022239
ENSG00000267057.6,3.82365002104905,0.0149297013295983
ENSG00000258536.1,3.82263061298122,0.0098958725882189
ENSG00000227271.1,3.81978961722153,0.0277756629063707
ENSG00000018607.8,3.81917611187941,0.0294119198687893
ENSG00000186051.7,3.80976103742553,0.0102922929324381
ENSG00000233473.2,3.79848959348218,0.0103434704189932
ENSG00000118733.17,3.79846494046157,0.0119366878517414
ENSG00000108688.11,3.79692190713649,1.75982712595829e-74
ENSG00000235211.4,3.79604509391439,0.0099628962752982
ENSG00000105711.14,3.79598819194451,1.53243607280773e-86
ENSG00000229423.2,3.79464185146824,0.0393187426518894
ENSG00000288765.1,3.79412986021382,0.0003647385316172
ENSG00000243649.9,3.79309305259749,2.3537758494348e-12
ENSG00000225423.1,3.78930482138873,0.010363021381386
ENSG00000118257.17,3.78476356600202,0.0
ENSG00000136634.7,3.78110108071624,3.3360529006617603e-54
ENSG00000237584.1,3.78038848216877,0.0126581597160124
ENSG00000145623.13,3.77920614602533,8.88946306507454e-22
ENSG00000187475.6,3.77837090223589,0.0110151382119768
ENSG00000288709.1,3.77833756434696,0.0111141281145781
ENSG00000198092.6,3.77791161222164,0.0043470952582667
ENSG00000256103.2,3.77597205944835,0.011072680708136
ENSG00000236857.3,3.77585378941473,0.0114621976439277
ENSG00000205579.3,3.77317173426271,0.0141608287996448
ENSG00000114019.15,3.77002640635916,3.64797194107903e-45
ENSG00000289589.1,3.76848432699079,1.5116604741796101e-21
ENSG00000207171.1,3.76472033615507,0.0384182679808758
ENSG00000172575.13,3.76304832855411,3.1692439812889406e-52
ENSG00000227482.1,3.76008811394894,0.0151586763255006
ENSG00000142677.4,3.75930114494899,0.0050550459909371
ENSG00000210191.1,3.75796593634106,3.93790380583936e-06
ENSG00000214289.2,3.75735020747517,0.0059540611074363
ENSG00000249266.1,3.75524191729227,0.0203077604392649
ENSG00000225889.10,3.74913162190299,2.01831456264905e-24
ENSG00000166863.13,3.74857996097782,0.0049788505706953
ENSG00000213493.3,3.7468994541113,0.0057216996254776
ENSG00000120337.10,3.7439595155035,5.242277497478e-07
ENSG00000243519.1,3.73852950622017,0.0362261373752583
ENSG00000130589.16,3.72974964741565,0.0
ENSG00000225963.8,3.7280310154251,6.54561551639499e-28
ENSG00000146374.14,3.72401349221451,7.9079205330808e-28
ENSG00000237632.3,3.72217376252642,0.0006406832463366
ENSG00000236229.1,3.7219588402305,0.0363624171944806
ENSG00000125657.5,3.72072549764107,2.44155161254941e-149
ENSG00000233876.2,3.71995586002871,0.0164045943896377
ENSG00000253190.4,3.7091329209202,0.035013158424334
ENSG00000136688.11,3.70683305219903,4.74001813343218e-11
ENSG00000241188.3,3.70639994353516,0.0413532367540426
ENSG00000225213.2,3.70520952240082,0.0376509991714976
ENSG00000183844.17,3.7032096041706,0.0006190050819827
ENSG00000161031.13,3.70231078268382,0.0067293193081411
ENSG00000143355.16,3.70037237434299,0.000616699357338
ENSG00000230417.12,3.69711445906803,0.0382829145149086
ENSG00000250274.2,3.69512477954746,0.0149091585405828
ENSG00000226715.4,3.6888460118351,0.0390349214810824
ENSG00000120833.14,3.68593359675331,0.0008468857072659
ENSG00000255443.1,3.68443192931971,1.2609164147663901e-15
