,logfc,p
ENSG00000171320.15,4.10082722609242,1.02157358322018e-99
ENSG00000127951.8,4.09847433504132,7.11023270408923e-07
ENSG00000205978.6,4.09455499234638,0.0028946875989494
ENSG00000092470.12,4.08897243907678,2.7370346044708e-66
ENSG00000117650.13,4.08752536084515,1.23829541776188e-27
ENSG00000215784.6,4.08537338843852,0.0014847124018605
ENSG00000100206.11,4.08372660249102,0.001289337383801
ENSG00000280079.1,4.08346513095936,0.0010713966880318
ENSG00000255031.5,4.07548125189619,7.995379032681399e-14
ENSG00000287195.1,4.06375710434238,0.0016678802171297
ENSG00000168268.11,4.06013134961735,0.0
ENSG00000167207.14,4.05486279785778,1.3895809219157099e-26
ENSG00000143110.12,4.05427658530163,1.8546496509858106e-58
ENSG00000288826.1,4.0451907453723,0.0053284639658757
ENSG00000123473.17,4.0401822754864,1.68710309816644e-85
ENSG00000140534.14,4.0285763064372,1.45827371655132e-28
ENSG00000204161.14,4.02851237477753,0.001771546623152
ENSG00000272010.1,4.02631045302295,0.0034858793761957
ENSG00000255587.9,4.01346083908735,6.98261665274793e-20
ENSG00000255422.3,4.00840453076335,1.27492188265102e-06
ENSG00000173535.15,4.00762609016806,0.0014449390037469
ENSG00000267838.2,4.00039058953535,0.0016235533123254
ENSG00000277806.1,3.99982447892268,0.0015057971353115
ENSG00000265678.1,3.99763919342239,0.0016149374445754
ENSG00000109674.4,3.99593726553285,2.69681008751579e-26
ENSG00000214402.7,3.99558846667328,0.0018296440795199
ENSG00000225342.2,3.99477828364286,0.0017636365219477
ENSG00000179840.5,3.99260553837556,0.0038521647428008
ENSG00000101003.10,3.99062344970055,2.7521261812067697e-49
ENSG00000284946.1,3.99019714378403,6.9490449217864e-08
ENSG00000139132.16,3.98687797164679,8.63236845104111e-59
ENSG00000255366.1,3.9856625258028,4.37262190375116e-05
ENSG00000196081.10,3.96812750480537,0.0011774165653352
ENSG00000155307.19,3.96660785259983,1.45106534940653e-29
ENSG00000258727.1,3.96235586966552,0.0011569850199122
ENSG00000260884.1,3.96131859157083,0.0019987766537692
ENSG00000261159.1,3.95939501187351,0.0096582626600508
ENSG00000265206.5,3.9565240587878,1.07774372274368e-14
ENSG00000176890.16,3.95499210939502,9.09976606928956e-47
ENSG00000211698.2,3.95149748645399,0.0031808691875351
ENSG00000071539.14,3.9479096826162,4.3407876677814496e-42
ENSG00000270019.1,3.94671757350689,0.0021287031994565
ENSG00000279561.3,3.94372807804348,0.006889468166432
ENSG00000183856.11,3.94008189691549,3.0569793866542e-157
ENSG00000279141.4,3.93854529431329,3.9349686316792e-21
ENSG00000119969.15,3.93072115381378,3.5887797538221094e-42
ENSG00000264743.2,3.93041831427522,0.0050971120582746
