gene_id,MFL01,MFL02,MFL03,MFL04,MFN01,MFN02,MFN03,MFN04
ENSG00000250882.1,0,0,1,0,0,0,0,1
ENSG00000251187.5,0,0,0,1,0,0,2,0
ENSG00000251076.1,0,0,0,0,0,0,0,0
ENSG00000248350.1,0,0,0,0,0,0,0,0
ENSG00000278921.2,3,3,2,5,3,0,3,3
ENSG00000251014.1,0,0,0,0,0,0,0,0
ENSG00000134982.17,1032,926,849,922,818,1015,1018,1170
ENSG00000250045.2,0,0,0,1,0,0,0,0
ENSG00000212370.1,0,0,0,0,0,0,0,0
ENSG00000153037.15,242,250,215,219,166,208,220,204
ENSG00000129625.13,1081,1146,856,912,1044,1203,1406,1204
ENSG00000249947.2,1,2,1,2,2,1,2,2
ENSG00000172795.17,1999,1775,1849,1728,1335,1758,1963,1708
ENSG00000171444.18,176,147,160,141,56,89,101,108
ENSG00000232633.4,0,0,0,0,0,0,0,1
ENSG00000212122.4,0,0,0,0,0,0,0,0
ENSG00000047188.16,555,544,473,469,533,623,695,652
ENSG00000286839.1,0,0,0,0,0,0,0,0
ENSG00000080709.16,164,149,127,148,82,91,107,64
ENSG00000222706.1,0,0,0,0,0,0,0,0
ENSG00000246316.8,0,1,2,1,0,0,1,2
ENSG00000152503.10,1099,1043,933,973,292,369,395,372
ENSG00000250472.1,1,0,2,0,0,1,1,1
ENSG00000249791.1,4,3,3,0,1,0,3,2
ENSG00000164219.10,658,634,547,559,580,641,690,710
ENSG00000271797.1,11,15,15,13,12,7,16,10
ENSG00000243304.3,9,8,11,6,11,7,8,11
ENSG00000164221.13,92,79,61,68,123,160,151,153
ENSG00000250197.1,0,0,0,0,0,0,0,1
ENSG00000249026.2,17,8,6,9,4,5,3,1
ENSG00000250444.1,5,6,4,10,2,0,4,1
ENSG00000145780.8,1376,1302,1118,1106,590,683,766,729
ENSG00000243414.6,1,0,1,1,1,1,2,0
ENSG00000251201.8,0,0,0,0,0,0,0,0
ENSG00000249249.2,6,8,4,6,7,6,6,5
ENSG00000134970.14,1408,1367,1179,1175,1102,1372,1454,1401
ENSG00000249021.1,0,0,0,0,0,0,0,0
ENSG00000251118.1,3,0,3,2,1,0,1,0
ENSG00000222598.1,0,0,0,0,0,0,0,0
ENSG00000129596.5,82,95,65,68,78,93,117,90
ENSG00000145782.13,804,734,635,619,595,693,737,692
ENSG00000177879.17,1002,1030,849,872,757,953,1113,937
ENSG00000287148.1,0,0,1,0,0,0,0,0
ENSG00000172901.21,9,13,6,6,6,9,9,8
ENSG00000248295.2,0,0,0,0,0,1,0,0
ENSG00000268223.7,2,1,0,2,0,0,0,0
ENSG00000185641.6,81,136,66,108,52,42,65,51
ENSG00000272265.1,1,1,0,1,0,0,0,0
ENSG00000271918.1,22,11,9,17,20,11,18,20
ENSG00000145781.9,372,348,314,307,336,377,461,386
ENSG00000212457.1,0,0,0,1,0,0,0,0
ENSG00000232916.1,1,0,0,2,0,0,0,0
ENSG00000250015.1,0,0,0,2,2,1,1,0
ENSG00000092421.17,61,58,71,46,17,16,25,18
ENSG00000248445.5,8,8,8,7,11,6,11,7
ENSG00000239528.1,9,8,4,6,3,6,3,2
ENSG00000249167.2,0,1,0,0,3,0,3,2
ENSG00000197575.6,22,23,11,11,3,2,3,3
ENSG00000251311.1,0,1,0,0,1,0,0,0
ENSG00000249150.2,0,0,0,0,0,0,0,1
ENSG00000250949.1,0,0,0,0,0,0,0,0
ENSG00000285809.1,0,0,0,0,0,0,0,0
ENSG00000249797.2,0,0,0,0,0,0,0,0
ENSG00000249582.1,1,0,1,0,0,1,0,0
ENSG00000250891.3,2,0,1,0,1,0,0,0
ENSG00000250427.1,0,0,0,0,0,0,0,0
ENSG00000249551.1,0,1,0,0,0,0,0,0
ENSG00000286745.1,0,0,0,0,0,0,0,0
ENSG00000249426.1,0,0,0,0,0,0,0,0
ENSG00000169570.10,90,76,69,63,102,131,163,155
ENSG00000197744.5,39,33,15,27,19,15,17,15
ENSG00000283498.1,31,25,19,26,10,21,13,11
ENSG00000249494.6,0,0,0,2,2,2,0,1
ENSG00000172869.15,1069,1108,903,991,672,789,912,970
ENSG00000248885.1,2,2,0,0,0,2,2,0
ENSG00000248979.2,0,0,2,0,0,0,1,0
ENSG00000206786.1,0,0,0,0,2,0,0,0
ENSG00000145779.8,9448,8604,7390,7895,1567,1650,1786,1925
ENSG00000243333.3,2,0,1,0,0,0,0,0
ENSG00000133835.18,2338,2430,1896,2169,2460,2871,3257,2861
ENSG00000213663.4,1,3,1,1,0,0,1,0
ENSG00000164334.15,0,0,1,0,0,0,0,0
ENSG00000250895.1,3,1,1,4,0,0,0,0
ENSG00000234259.3,0,0,0,1,0,0,0,0
ENSG00000251293.1,6,10,12,8,5,4,3,5
ENSG00000251975.1,1,2,1,0,1,0,1,1
ENSG00000261036.2,159,150,140,144,30,30,36,31
ENSG00000184838.15,1167,1045,877,984,629,653,697,675
ENSG00000270741.1,0,0,0,0,0,0,0,0
ENSG00000248927.1,56,43,49,37,36,44,27,33
ENSG00000251135.2,0,0,0,0,0,0,0,0
ENSG00000248853.1,0,0,0,0,0,0,0,0
ENSG00000229855.9,37,46,42,27,35,14,45,30
ENSG00000279860.1,6,5,5,4,4,7,6,4
ENSG00000244088.1,0,1,0,2,0,0,0,0
ENSG00000213661.3,7,3,2,5,1,1,4,0
ENSG00000151304.6,632,571,528,529,377,462,455,480
ENSG00000113083.15,48,54,47,47,32,43,35,31
ENSG00000247311.3,1,1,0,0,0,0,0,0
ENSG00000164185.6,5,6,4,3,5,4,6,5
ENSG00000250803.7,2,3,0,1,0,1,1,1
ENSG00000249610.1,0,0,1,0,1,0,0,0
ENSG00000064692.20,11,5,9,6,8,5,8,8
ENSG00000289054.1,0,0,0,0,0,1,0,0
ENSG00000249916.1,0,0,0,1,0,0,0,0
ENSG00000287794.1,0,0,0,0,0,0,0,0
ENSG00000250328.6,0,0,0,0,0,0,0,0
ENSG00000251538.7,32,18,29,22,29,20,30,21
ENSG00000240058.3,0,0,1,0,1,0,0,0
ENSG00000205302.7,4260,4383,3333,3404,2937,3323,3475,3447
ENSG00000064652.11,128,160,86,103,199,251,309,216
ENSG00000263432.2,2,1,0,0,2,2,0,4
ENSG00000168938.6,259,331,189,243,228,321,341,250
ENSG00000249996.1,1,1,1,0,0,0,2,1
ENSG00000276047.1,0,1,0,1,1,0,0,0
ENSG00000223652.2,1,1,4,1,1,1,3,0
ENSG00000061455.11,5,6,9,8,2,5,7,7
ENSG00000213655.4,0,0,0,0,0,0,0,0
ENSG00000168944.17,334,297,310,310,465,527,646,528
ENSG00000250539.1,7,10,4,10,8,11,10,11
ENSG00000249400.1,1,0,0,0,0,0,0,0
ENSG00000288766.1,2,0,0,0,0,0,2,1
ENSG00000151292.17,564,579,546,547,464,583,629,589
ENSG00000288890.1,1,0,2,1,0,1,2,2
ENSG00000235275.3,0,0,0,0,0,0,0,0
ENSG00000253807.6,0,0,0,0,0,0,1,0
ENSG00000250862.1,0,1,0,0,0,0,0,0
ENSG00000251421.2,0,0,0,0,0,0,0,0
ENSG00000168916.16,1,1,3,1,7,7,6,5
ENSG00000242814.2,0,1,1,0,0,0,0,0
ENSG00000260192.3,0,0,0,0,1,0,0,0
ENSG00000248443.1,0,0,0,0,0,0,0,0
ENSG00000288008.1,0,0,0,0,0,0,0,0
ENSG00000250721.1,0,0,0,0,0,0,0,0
ENSG00000248752.3,1,0,1,1,0,1,2,2
ENSG00000222107.1,0,0,0,0,0,0,0,0
ENSG00000250402.2,0,0,0,0,0,0,0,0
ENSG00000155324.10,459,450,433,377,161,193,191,167
ENSG00000250602.6,2,7,5,6,2,2,7,2
ENSG00000279118.1,30,40,21,31,24,21,24,17
ENSG00000164904.18,135,124,89,116,163,171,214,195
ENSG00000164902.14,648,667,525,584,605,695,850,813
ENSG00000230929.5,4,4,5,0,5,3,4,8
ENSG00000196900.5,0,0,0,0,1,0,1,0
ENSG00000213630.3,1,1,1,1,0,0,0,0
ENSG00000249768.2,0,0,0,1,0,0,0,0
ENSG00000251072.2,0,1,1,1,1,1,0,0
ENSG00000252185.1,0,0,0,0,0,0,0,0
ENSG00000113368.12,776,935,556,731,1028,1281,1460,1158
ENSG00000173926.6,58,56,42,55,69,59,79,45
ENSG00000164241.14,43,23,17,22,39,47,47,46
ENSG00000250080.1,0,0,0,1,0,0,0,0
ENSG00000271585.1,1,1,0,0,0,0,0,0
ENSG00000250956.1,8,9,2,4,0,1,0,0
ENSG00000283897.2,1,2,2,5,4,6,4,2
ENSG00000286615.2,5,6,4,1,4,7,17,5
ENSG00000145794.17,6,6,6,5,10,15,17,8
ENSG00000249577.1,0,0,0,0,0,0,0,0
ENSG00000271766.1,1,0,0,0,0,0,0,0
ENSG00000250859.1,29,43,23,30,16,17,33,20
ENSG00000164244.21,1145,1094,902,1011,1075,1378,1460,1431
ENSG00000282925.1,0,0,0,0,0,0,0,0
ENSG00000205279.9,1,0,0,1,0,0,0,0
ENSG00000248799.1,0,0,0,0,0,0,0,0
ENSG00000230561.6,1,3,2,1,3,5,2,2
ENSG00000251032.1,1,2,0,2,0,0,0,0
ENSG00000245937.9,94,76,73,86,147,172,193,179
ENSG00000064651.14,450,364,327,376,408,496,542,478
ENSG00000250329.1,1,1,0,0,0,1,0,0
ENSG00000138829.12,1094,1136,871,1107,677,880,1079,842
ENSG00000113396.13,0,0,1,0,1,0,0,2
ENSG00000248634.1,0,0,0,0,0,0,2,0
ENSG00000066583.12,585,595,462,545,366,367,412,390
ENSG00000264563.1,0,0,1,0,0,0,0,0
ENSG00000286274.1,0,0,0,0,0,0,0,0
ENSG00000249421.2,0,0,0,0,0,0,0,0
ENSG00000145808.10,0,0,0,0,0,0,0,0
ENSG00000251680.6,0,0,0,1,1,1,1,4
ENSG00000186367.7,0,0,0,0,0,0,0,0
ENSG00000198108.4,59,61,45,39,55,71,87,78
ENSG00000221562.1,1,0,0,0,0,0,0,0
ENSG00000248610.1,7,8,7,4,1,5,2,3
ENSG00000249312.1,1,0,0,0,0,0,0,0
ENSG00000287390.1,0,0,1,0,0,0,0,0
ENSG00000244192.1,14,20,13,17,6,4,4,3
ENSG00000250405.2,0,0,1,0,0,0,0,0
ENSG00000169567.13,2978,2966,2253,2486,2294,2769,3318,2798
ENSG00000186687.16,231,217,195,213,331,384,425,368
ENSG00000158985.14,1138,1069,874,1020,991,1163,1254,1169
ENSG00000279370.1,0,0,1,0,1,0,0,1
ENSG00000158987.22,191,150,176,155,152,165,177,172
ENSG00000275939.1,0,0,1,0,0,0,0,0
ENSG00000217128.13,900,770,755,860,849,973,1088,1003
ENSG00000286676.1,3,2,1,5,4,3,0,3
ENSG00000239642.6,1,0,1,1,2,0,2,1
ENSG00000234758.1,0,0,0,0,0,0,0,0
ENSG00000164398.15,1,1,1,0,0,0,0,0
ENSG00000231585.1,0,1,0,0,0,0,0,0
ENSG00000164399.5,0,1,0,0,0,0,0,0
ENSG00000164400.6,283,273,175,207,3,0,2,3
ENSG00000253067.1,0,0,0,0,0,0,0,0
ENSG00000224015.1,0,0,0,0,0,0,0,0
ENSG00000237714.1,1,0,0,0,0,0,0,0
ENSG00000072682.20,537,449,329,403,265,283,321,301
ENSG00000224431.1,5,5,7,1,0,6,1,4
ENSG00000131435.13,373,411,246,343,251,244,294,237
ENSG00000197208.6,202,197,129,160,140,150,196,149
ENSG00000233006.8,6,9,4,1,8,12,9,5
ENSG00000197375.14,131,88,98,123,128,202,206,180
ENSG00000197536.11,297,352,252,318,36,37,47,49
ENSG00000238160.1,12,9,8,8,15,16,16,18
ENSG00000125347.15,3713,3806,2669,3206,426,454,569,510
ENSG00000202533.1,13,5,4,9,4,0,5,1
ENSG00000113525.10,0,1,0,1,1,1,1,0
ENSG00000113522.14,37,40,31,39,45,68,50,56
ENSG00000223442.1,1,2,1,1,2,2,1,3
ENSG00000169194.10,0,0,0,1,0,1,0,0
ENSG00000230612.3,1,2,1,2,0,0,2,1
ENSG00000131437.16,245,198,190,221,181,262,214,225
ENSG00000205089.8,3,1,1,1,1,1,0,2
ENSG00000164402.14,502,484,373,433,614,721,797,719
ENSG00000198944.6,0,1,0,0,1,1,1,0
ENSG00000272203.1,0,0,0,0,0,1,0,0
ENSG00000164403.15,191,177,164,188,206,203,260,205
ENSG00000164404.9,6,2,5,5,4,4,5,3
ENSG00000164405.11,902,946,683,819,712,711,945,720
ENSG00000164406.8,7,10,9,8,20,21,27,16
ENSG00000072364.13,3886,3395,3297,3556,1856,2284,2775,2652
ENSG00000235253.1,22,11,6,10,6,6,7,2
ENSG00000202417.1,0,0,1,0,0,0,0,0
ENSG00000225364.1,0,1,0,2,0,1,1,0
ENSG00000272023.1,0,0,0,1,0,0,0,0
ENSG00000229738.1,0,0,0,1,0,0,0,0
ENSG00000199677.1,1,0,0,0,0,0,0,0
ENSG00000155329.12,526,509,426,378,337,394,453,406
ENSG00000248648.1,4,2,2,7,1,1,1,3
ENSG00000287054.1,1,0,2,2,0,0,1,1
ENSG00000286408.1,6,5,4,5,6,3,9,5
ENSG00000170606.16,5033,4605,3717,4196,4389,5051,5423,5055
ENSG00000279691.1,0,1,1,1,2,3,5,1
ENSG00000251616.1,0,1,0,0,0,0,0,0
ENSG00000248245.1,0,0,0,1,0,0,0,0
ENSG00000053108.17,1,0,1,0,0,0,0,0
ENSG00000288758.1,0,0,0,0,0,0,0,0
ENSG00000249478.1,0,0,0,0,0,0,0,0
ENSG00000250244.5,0,0,0,0,0,0,0,0
ENSG00000250409.1,0,0,0,0,0,0,0,0
ENSG00000280104.1,0,0,0,0,0,0,0,0
ENSG00000249073.1,0,0,0,0,0,0,0,0
ENSG00000113583.8,2661,2676,2055,2143,1130,1417,1626,1401
ENSG00000213585.11,5027,4492,3831,4138,3581,3804,4420,3985
ENSG00000271737.1,6,1,1,1,1,2,0,3
ENSG00000081059.20,49,50,34,49,15,15,16,18
ENSG00000113558.19,2447,2318,1920,1996,1725,1749,2128,1907
ENSG00000113575.10,2968,2717,2310,2465,2025,2179,2597,2319
ENSG00000273345.5,4,1,3,2,0,0,3,2
ENSG00000270177.1,5,6,4,8,1,1,7,3
ENSG00000239615.1,0,0,0,0,0,0,0,0
ENSG00000006837.12,7,16,13,10,12,14,16,18
ENSG00000119048.8,1218,1278,988,1043,789,942,1055,884
ENSG00000279469.1,0,0,3,1,0,0,0,1
ENSG00000248559.1,2,0,0,1,0,2,0,0
ENSG00000237190.4,154,163,135,155,221,255,255,199
ENSG00000243648.1,4,15,5,6,0,1,2,0
ENSG00000250564.2,0,0,0,0,0,0,0,0
ENSG00000250994.2,0,0,0,0,1,0,0,0
ENSG00000251169.2,0,0,0,0,0,0,1,1
ENSG00000280420.1,0,0,1,0,0,1,0,0
ENSG00000043143.22,477,491,339,432,223,232,250,198
ENSG00000152700.14,721,660,605,664,552,654,712,677
ENSG00000113615.13,1357,1223,1119,1203,716,820,940,822
ENSG00000222266.1,0,0,0,0,0,0,0,0
ENSG00000164615.6,575,512,451,460,432,532,571,546
ENSG00000145833.16,1939,1699,1500,1625,1861,2113,2191,2234
ENSG00000241179.1,1,1,1,0,0,0,2,0
ENSG00000181904.9,867,834,797,793,864,987,1081,1119
ENSG00000270892.1,0,0,0,0,1,0,0,0
ENSG00000113621.15,335,368,316,313,397,435,530,439
ENSG00000132570.15,186,184,162,186,231,249,325,265
ENSG00000279799.1,3,2,2,3,3,4,2,7
ENSG00000244921.2,33,27,17,25,10,10,9,11
ENSG00000249119.1,210,262,144,197,212,197,203,145
ENSG00000248923.1,128,146,69,118,48,43,44,23
ENSG00000247627.2,3670,3509,2591,2912,2994,2406,2094,1938
ENSG00000198868.3,27,26,19,30,15,10,17,9
ENSG00000249192.1,4,0,1,2,1,1,1,1
ENSG00000152705.8,7,7,7,6,4,6,10,8
ENSG00000069011.16,28,40,22,40,56,41,56,34
ENSG00000224186.8,33,35,28,35,55,57,63,62
ENSG00000248753.1,0,0,1,0,0,0,0,0
ENSG00000249647.2,0,0,0,0,0,0,0,0
ENSG00000113648.17,6575,6949,5022,6284,8195,9244,11020,9236
ENSG00000270021.1,7,5,4,11,10,11,13,8
ENSG00000255833.2,51,67,28,49,43,51,73,57
ENSG00000249639.1,11,17,8,15,12,5,21,14
ENSG00000181965.6,3,1,1,1,6,2,3,3
ENSG00000250167.1,0,0,1,0,1,0,0,0
ENSG00000145824.13,57,84,42,74,68,57,79,64
ENSG00000145832.15,2,1,0,1,3,1,3,5
ENSG00000251045.1,1,0,0,0,2,1,2,0
ENSG00000250378.4,0,0,0,0,2,0,2,0
ENSG00000254239.1,0,0,0,0,0,0,0,0
ENSG00000145826.9,0,0,0,0,0,0,1,0
ENSG00000164616.16,0,0,0,0,0,0,0,0
ENSG00000120708.17,21247,28027,15752,22141,21301,23764,30721,22231
ENSG00000113658.18,716,710,669,680,766,906,971,1046
ENSG00000271824.2,1,2,1,3,2,4,1,0
ENSG00000069018.19,0,0,0,1,0,0,1,1
ENSG00000248211.1,0,0,0,1,2,0,2,0
ENSG00000279240.1,0,0,0,0,0,0,0,0
ENSG00000213568.4,0,2,0,0,2,0,0,0
ENSG00000249803.6,0,0,0,0,0,0,0,0
ENSG00000248616.1,0,1,0,0,0,0,0,0
ENSG00000152377.14,1235,1231,1026,1156,1644,1820,2154,1931
ENSG00000146021.15,55,70,53,65,60,70,75,74
ENSG00000177733.7,1827,1845,1351,1760,2040,2220,2660,2285
ENSG00000287067.1,1,0,1,3,2,2,5,1
ENSG00000226306.7,2,0,2,1,4,6,2,1
ENSG00000250159.7,10,17,11,16,19,28,36,31
ENSG00000120729.10,3,0,0,0,1,1,3,0
ENSG00000078795.17,3,6,1,2,2,7,7,3
ENSG00000031003.11,618,560,450,505,566,695,737,658
ENSG00000246323.2,0,0,0,1,0,3,1,1
ENSG00000250260.1,0,0,0,0,0,1,1,0
ENSG00000061492.12,0,0,0,0,0,0,0,0
ENSG00000112981.5,0,0,0,0,1,1,0,1
ENSG00000112983.18,944,913,684,820,761,873,944,823
ENSG00000112984.12,79,119,72,90,183,254,320,190
ENSG00000094880.11,1067,979,708,839,898,998,1098,990
ENSG00000146013.11,0,0,0,0,0,0,3,0
ENSG00000249851.1,0,0,0,0,0,0,0,0
ENSG00000158402.21,36,42,28,37,63,95,144,87
ENSG00000120709.11,1001,1077,772,921,730,811,932,866
ENSG00000120733.14,1463,1296,1100,1295,1738,1929,2312,2008
ENSG00000132563.17,2,1,2,3,2,2,4,3
ENSG00000120738.8,261,172,159,203,176,184,190,225
ENSG00000241458.1,11,7,8,9,4,3,6,3
ENSG00000120705.13,5422,5038,4328,4653,3725,4283,4959,4687
ENSG00000289155.1,6,5,3,4,6,11,5,8
ENSG00000113013.16,8249,7617,6312,6974,6799,7652,8559,7995
ENSG00000044115.21,6818,6397,5081,5930,5022,5255,6430,5729
ENSG00000238745.1,0,0,0,0,0,0,0,0
ENSG00000253404.1,1,1,2,2,0,1,0,1
ENSG00000146006.8,4,2,2,2,2,5,2,0
ENSG00000120725.13,684,794,529,694,643,709,829,600
ENSG00000201532.1,0,0,0,0,0,1,0,1
ENSG00000249593.6,1,0,3,1,3,2,5,1
ENSG00000242683.1,1,0,1,0,0,0,2,0
ENSG00000280987.4,0,0,1,0,1,1,0,0
ENSG00000281398.4,162,123,116,143,158,197,196,157
ENSG00000252213.1,0,0,1,0,0,0,0,0
ENSG00000200959.1,0,0,0,0,1,2,0,2
ENSG00000015479.20,67,72,74,76,79,114,111,86
ENSG00000199545.1,0,0,2,0,0,3,2,1
ENSG00000253015.1,0,0,0,1,0,0,0,1
ENSG00000120727.13,940,843,726,815,716,752,832,792
ENSG00000170482.17,2,1,0,4,2,6,0,3
ENSG00000170476.16,0,0,0,0,1,0,0,0
ENSG00000228672.4,62,68,44,58,60,57,79,42
ENSG00000170469.11,45,40,27,26,49,48,48,45
ENSG00000170464.10,72,57,49,68,64,81,65,70
ENSG00000249751.4,0,0,0,0,0,1,0,0
ENSG00000283288.2,1,0,1,0,0,0,0,0
ENSG00000184584.13,160,166,141,138,211,273,334,242
ENSG00000249689.1,0,0,1,0,0,0,0,0
ENSG00000249215.1,1,1,3,4,0,3,0,0
ENSG00000286403.1,0,0,0,1,1,0,0,0
ENSG00000131508.16,1289,1173,1012,1053,1079,1248,1453,1269
ENSG00000207020.1,0,0,0,0,0,0,0,0
ENSG00000275506.1,5,7,6,4,4,3,6,9
ENSG00000272255.1,21,27,27,35,16,15,20,22
ENSG00000171604.12,3091,2997,2136,2745,2499,2513,3344,2761
ENSG00000250635.1,30,26,21,20,6,9,8,14
ENSG00000249526.1,2,2,1,3,3,0,4,3
ENSG00000200756.1,0,0,0,0,0,1,0,0
ENSG00000249131.2,2,4,0,1,0,1,0,3
ENSG00000251387.1,1,0,0,0,0,0,0,0
ENSG00000146005.4,3,0,0,5,4,3,1,2
ENSG00000158458.21,375,415,300,375,4,5,6,6
ENSG00000250692.1,1,4,5,1,0,0,0,0
ENSG00000207317.1,0,0,2,0,0,0,0,0
ENSG00000245146.7,19,9,6,10,10,14,7,18
ENSG00000185129.8,849,772,778,804,854,1056,1206,1165
ENSG00000182700.5,157,141,154,164,196,221,232,229
ENSG00000254363.6,4,3,4,5,2,2,5,2
ENSG00000120306.11,1074,1022,857,888,845,732,914,787
ENSG00000250069.1,4,1,3,1,0,2,0,2
ENSG00000113068.10,785,723,598,637,724,819,938,760
ENSG00000113070.8,3540,2781,2503,2739,2240,2257,2476,2304
ENSG00000253965.2,0,0,0,0,0,0,1,0
ENSG00000113073.15,1,3,0,2,3,1,1,1
ENSG00000249637.3,9,2,8,0,6,8,10,7
ENSG00000131503.21,42,43,50,39,30,42,38,34
ENSG00000254996.5,25,19,15,17,19,23,24,16
ENSG00000213523.12,865,876,613,714,1007,1007,1123,952
ENSG00000243056.2,2,7,10,3,4,3,7,3
ENSG00000113108.20,387,500,342,386,596,583,696,537
ENSG00000283155.1,0,0,0,0,0,0,0,1
ENSG00000176087.16,1595,1617,1129,1518,1846,1741,2191,1747
ENSG00000283602.1,5,7,5,6,12,22,28,9
ENSG00000200235.1,0,0,0,0,1,1,1,1
ENSG00000251453.1,3,1,0,4,7,1,6,5
ENSG00000240518.2,0,0,0,1,0,0,0,0
ENSG00000170458.14,2575,3088,2095,2684,6330,6365,9240,5858
ENSG00000131495.9,341,355,285,294,266,313,373,273
ENSG00000113119.13,118,131,99,121,159,161,184,146
ENSG00000113141.19,1508,1313,1113,1160,1475,1608,1738,1520
ENSG00000120314.19,764,704,555,676,675,775,893,696
ENSG00000170445.16,1301,1231,935,1160,1085,1191,1306,1113
ENSG00000112855.17,802,820,646,814,779,866,1041,930
ENSG00000146007.11,1564,1562,1104,1233,1267,1452,1526,1281
ENSG00000199990.1,1,1,1,1,3,1,0,1
ENSG00000202111.1,0,0,0,0,0,0,0,0
ENSG00000202515.1,2,3,5,0,0,0,1,0
ENSG00000250515.1,0,0,0,0,0,0,0,0
ENSG00000255408.4,0,0,0,0,0,0,0,0
ENSG00000204967.12,0,0,0,0,0,0,0,0
ENSG00000204965.9,0,0,0,0,1,0,0,0
ENSG00000081842.18,0,0,0,0,0,0,0,0
ENSG00000204961.7,1,0,0,0,0,0,1,0
ENSG00000250120.8,2,3,1,0,0,0,0,0
ENSG00000251664.5,1,0,0,0,0,0,0,0
ENSG00000248383.5,0,0,0,0,0,0,0,0
ENSG00000279028.1,0,0,0,0,0,0,1,0
ENSG00000243232.6,206,158,147,169,66,53,71,69
ENSG00000279047.4,4,2,5,2,8,5,6,2
ENSG00000171815.6,1,3,1,1,1,0,2,0
ENSG00000279558.1,0,0,0,0,0,0,0,0
ENSG00000112852.7,39,49,33,18,34,53,54,47
ENSG00000272154.5,0,1,1,0,1,1,1,0
ENSG00000113205.5,12,6,4,10,4,9,15,12
ENSG00000272108.1,3,4,2,2,5,6,10,8
ENSG00000081818.4,5,6,2,3,5,4,6,12
ENSG00000113209.9,29,30,26,29,46,69,57,56
ENSG00000113211.6,40,39,29,23,60,66,76,74
ENSG00000255622.3,0,0,6,2,3,4,3,2
ENSG00000280336.1,0,0,0,0,0,2,0,3
ENSG00000113212.7,0,0,0,2,1,1,2,1
ENSG00000120322.4,8,3,3,10,3,10,7,4
ENSG00000279472.1,0,1,0,0,0,0,0,1
ENSG00000272674.4,1,2,4,1,3,6,8,6
ENSG00000177839.7,47,40,36,34,20,37,18,21
ENSG00000279375.1,1,7,1,3,4,4,3,2
ENSG00000120324.9,11,11,14,13,8,11,16,11
ENSG00000197479.7,1,0,2,1,0,1,0,0
ENSG00000120328.6,15,19,15,19,19,14,29,28
ENSG00000187372.11,26,19,31,32,30,37,51,58
ENSG00000120327.7,36,31,19,19,35,42,55,36
ENSG00000146001.5,1,4,1,1,1,4,3,3
ENSG00000262096.2,1,1,0,0,3,0,1,1
ENSG00000113248.6,1,4,1,2,1,4,0,1
ENSG00000277795.1,0,0,1,0,0,0,0,1
ENSG00000178913.9,3184,2922,2400,2549,2082,2420,2753,2474
ENSG00000120329.7,1,1,0,1,1,0,0,0
ENSG00000288095.1,2,1,0,2,3,1,1,4
ENSG00000272070.2,1,1,6,6,3,6,6,5
ENSG00000204956.6,1,4,6,1,4,3,8,6
ENSG00000081853.15,4,3,4,0,7,8,5,8
ENSG00000254245.3,1,0,0,0,4,0,3,0
ENSG00000254221.3,0,0,0,0,1,1,2,1
ENSG00000262576.3,2,0,1,1,0,0,0,2
ENSG00000253910.3,0,0,0,1,3,1,0,1
ENSG00000253485.3,2,0,0,0,1,1,2,5
ENSG00000262209.3,1,2,0,1,1,2,3,3
ENSG00000253731.3,1,1,2,1,3,3,4,1
ENSG00000253537.3,2,0,1,0,0,0,2,0
ENSG00000253953.3,47,48,41,50,76,85,100,79
ENSG00000253767.3,3,1,5,3,2,3,6,4
ENSG00000276547.2,2,0,1,0,0,1,0,5
ENSG00000261934.3,3,2,3,0,4,4,5,4
ENSG00000253305.3,2,1,2,3,6,8,6,9
ENSG00000253846.3,32,26,20,27,53,55,64,91
ENSG00000254122.3,19,12,13,22,14,25,25,36
ENSG00000253873.6,132,113,116,129,167,203,228,221
ENSG00000248449.2,5,3,1,1,2,2,6,4
ENSG00000253159.3,106,92,68,106,156,156,182,193
ENSG00000276545.1,3,0,1,0,5,2,3,2
ENSG00000273557.1,0,0,0,0,0,1,0,0
ENSG00000240184.7,554,513,413,487,689,730,934,842
ENSG00000242020.3,1,0,1,0,1,1,0,1
ENSG00000242419.6,5,2,3,10,3,3,6,5
ENSG00000240764.4,6,3,4,10,7,11,12,8
ENSG00000131504.18,2165,1988,1645,1928,2068,2281,2676,2419
ENSG00000246422.2,0,0,0,1,0,1,0,1
ENSG00000240974.1,0,0,0,0,0,0,0,1
ENSG00000228737.2,0,1,2,1,0,0,0,0
ENSG00000171720.10,994,953,763,868,1113,1034,1205,985
ENSG00000164620.9,55,80,51,64,79,68,87,72
ENSG00000197948.11,540,539,364,478,502,468,508,474
ENSG00000120318.16,339,284,252,298,369,359,417,347
ENSG00000289478.1,3,0,2,0,0,0,0,0
ENSG00000287527.1,0,0,0,0,0,0,0,0
ENSG00000278925.1,0,0,0,0,0,0,0,0
ENSG00000156453.14,9,14,9,8,8,7,7,13
ENSG00000287726.1,0,0,0,0,0,0,0,0
ENSG00000226040.3,0,0,1,2,0,0,0,0
ENSG00000081791.9,1032,937,686,905,975,1073,1218,997
ENSG00000113555.6,92,89,67,87,73,62,95,86
ENSG00000271871.1,0,0,2,4,1,1,3,2
ENSG00000013561.18,1208,1133,872,965,926,1027,1256,1149
ENSG00000254099.1,3,1,3,2,1,1,0,0
ENSG00000113552.16,927,901,725,814,1690,1916,2170,2013
ENSG00000131507.11,1762,1581,1391,1493,1502,1761,2076,1801
