MFL,MFN,MFPA
RPL23AP55,NLRP2,RAMP2
MFSD6L,RIOK2,ALOX15P1
RPS10P14,KCNE1,LINC01087
MTNR1B,UCK1,DYNLRB2-AS1
NHP2P2,SELENOH,RN7SL344P
WNT11,SLC37A1,LY86-AS1
NETO1,KHDC4,LINC02514
RNA5SP382,PRPF4,SNORA20
TSGA10IP,PGGT1B,PHLDA1-AS1
NDFIP1P1,NAXE,FANK1
RNU6-254P,CCDC112,CLDN3
MTND1P8,FEN1,STK31
ZSCAN32,LPAR1,MT-TM
RANBP20P,SVEP1,TSNAX-DISC1
OR4Q2,BEST1,LINC01695
TMPOP2,CDO1,PKD1L1-AS1
LINC00921,INCENP,SP6
RPL7P40,ASRGL1,LINC02814
ZNRD2-DT,ZNF331,MPO
MRPL57P8,PRKACB,MGARP
KLRC2,PRKACB-DT,FDPSP4
RERG,PTPN3,ROPN1L
CTSW,ATG12,LGR5
KCNK7,COMMD10,RNU6-173P
NBEAP6,TMEM245,MRO
ATP5MC1P2,ABITRAM,ACBD3-AS1
MIR5009,ELP1,FGF11
EFEMP2,SUSD1,FGF13-AS1
KLRA1P,PRMT2,MYOC
PSMB7P1,S100B,MIR124-2HG
METTL8P1,CCT3,TPMTP4
PKD1P5,FKBP15,IFNL3P1
LINC02398,FAM225B,C18orf21
CDC42EP2,REEP5,HMHB1
PYGM,CYB561A3,KCNQ1OT1
RNU6-1277P,SNX30,MLLT10P2
OVCH1,MCM3AP-AS1,ALLC
LINC02321,MCM3AP,HSPE1P16
EEF1G,INIP,RN7SL791P
RNU6-415P,C21orf58,KISS1
ACTC1,ADGRL3,FKBP6
RN7SKP95,CPSF7,RNU6-1180P
RAB42P1,PCNT,RNU4ATAC14P
ARID2,HSDL2,MTA3P1
SLC38A2-AS1,MEF2D,RNU4-61P
LINC02416,DIP2A,LINC01346
MIR6746,IQGAP3,JCADP1
TMEM138,YTHDC2,RNU6-636P
CTRL,PTBP3,CHP2
HABP2,POLR2B,RPS26P4
MIR365B,DTWD2,LINC01414
ATXN3,HSD17B4,TEX54
PDF,LMNB1,LINC01348
MIR6750,B3GAT3,LINC01732
PGAM1P8,ZNF608,LINC01309
SLCO1B3-SLCO1B7,TEX10,GPR139
RHBDL3,ALDH7A1,RN7SKP178
PYROXD1,GANAB,CTD-3080P12.3
GRK1,INVS,CXXC5-AS1
ETNK1,PHAX,SUB1P2
MIR920,NAMA,SPECC1L-ADORA2A
ADPRHL1,C5orf63,RNU1-55P
HIGD1AP10,KRT8P33,PSMD8P1
PPP2R5B,TGFBR1,VTRNA1-2
SSPN,ANKS6,CIB4
KLC2-AS1,CORO2A,LINC01725
MIR140,TRMO,FAM166C
RNA5SP354,FOXE1,LIPT1P1
KCNAB3,HNRNPUL2,LINC02893
RNU4-54P,ZNF816,FBXO27
GPHA2,TTC9C,IFITM3P8
PDXDC2P-NPIPB14P,EML3,PGM5P4-AS1
ALOX12-AS1,MTA2,RPL21P50
CCL11,ZNF813,CNN3
SLFN11,METTL25B,SLC44A3
LINC00052,ZNF761,SLC14A2-AS1
RANP3,TPM3P9,ARHGAP29-AS1
LINC02138,ZNF765,FMN2P1
USP28,SLC44A1,RIT2
NIPA2,NIPSNAP3B,UBE2CP4
CHRNE,SNX24,SIRT2
HMGN2P38,ZNF845,TOMM22P6
APOA4,ISG20L2,RNU6-603P
MIR6865,SMC2,RCC2P1
SDR39U1,CEP120,XGY1
NEDD8,MRPL24,TBX22
RNY4P6,CECR7,RPL36AP29
TSSK4,IL17RA,CRYGA
DET1,TMEM121B,RNU6-1197P
TM9SF1,RNF20,CPN1
FAM86C1P,HDHD5,RNY4P27
C10orf95,PGAP4,LINC01109
HSPE1P18,TUT1,PDZK1IP1
GOLGA6L22,SLC31A1,ZFHX4-AS1
PITX3,TMEM79,LINC02479
LINC02390,MAPKAP1,MTND1P34
MIR5579,WDR31,LINC01097
HPRT1P3,RRP1B,CA5AP1
RPL32P25,GRSF1,LINC02782
GOLGA6L4,PDXK,PCAT18
MIR4710,ODF2L,SFPQP1
KIF26A-DT,MACIR,CRYGB
GOLGA6L6,PDCL,LSM6P2
BHLHA9,AATBC,KCNK1
SPATA31E2P,AGPAT3,RNA5SP509
CSPG4P12,OSCAR,HMGA1P6
LINC02293,NUDT12,SNORD116-10
THRSP,TRAPPC10,SGCG
URAHP,MRRF,LINC01996
FTH1P16,NDUFA8,UBE2V2P2
NBEAP4,FBXL17,PWRN2
LINC00605,STOM,RPL36P16
GOLGA8EP,GSN-AS1,RNU6-741P
LINC00645,GSN,SDAD1P4
PPP1R1AP1,CNTRL,SLC22A12
TMEM25,UBQLN4,CDRT15P12
FOXC2-AS1,ZBTB26,WDR1
SHANK2-AS3,RABGAP1,ANKRD20A4P
MIR3173,PPIP5K2,C1QTNF7
RPL37P2,COX18,AQP4
C14orf93,GAPVD1,SPINK5
RNU6-1231P,RABEPK,FBL
RN7SL391P,PPP6C,JADRR
ULK4P3,SCAI,MAGEB16
TAPBPL,NDUFV3,FAM184B
OR8S21P,CTNND1,CHMP1B2P
ERVK13-1,GOLGA1,LINC02364
LINC02332,ANKRD17,DSG3
LINC02584,LPXN,LINC02151
TRAJ8,MIR600HG,CASKP1
C3AR1,CBS,RNU6-1149P
POLD4,ZFP91,RNU6-857P
OR7E148P,FAM111B,ATP10A-DT
RPL23AP70,ARPC5L,RNU1-101P
BTG1P1,MBOAT7,IPPKP1
SNORA75,PSMB7,MTCO1P57
GOT2P3,FAM111A,BTF3P14
MIR6504,GIN1,HIGD1AP9
EFS,STX3,ZDHHC8P1
PRORP,MRPL16,RNU7-110P
PIF1,TRPM2,SNHG32
LTO1,RGS3,HSPA1A
MIR4715,CENPC,RD3
RPL5P32,ITGB2-AS1,FGFBP2
OR6T1,LINC01547,MIR3659HG
RNU6-686P,AKNA,LINC01343
UBAP1L,APC,EMP2P1
LINC02098,ZNF618,HAUS1P3
RNU7-195P,ADARB1,NXPE1
RNU6-876P,PRPF19,OTC
HERC2P1,TMEM109,TDGF1P1
ABCB10P4,ITGB2,HPRT1P1
RNU4ATAC16P,POLE3,LINC02040
TEX52,LINC00205,OR7E116P
PRMT8,ALAD,RNU6-1340P
OR7E11P,CD6,CDRT15P13
GAU1,HDHD3,CNTN1
THTPA,DDB1,RFLNA
YTHDF2P1,SLC19A1,SNORD11B
MIR548H3,LINC01694,HMGB1P22
RPL15P21,UBA6-DT,NF1P7
GRAPL,PTTG1IP,GRAMD4P4
COX4I1P1,TRPM2-AS,RN7SKP199
PAOX,SEMA4A,ZNF736P9Y
SNORA30,C5,GS1-600G8.3
CORO6,PHF19,RN7SL154P
HSPB8,B3GALT9,LINC02114
EPN2-AS1,FBXW2,OR4D7P
MAD2L1P1,MEX3A,RPL12P45
IL31,CDK5RAP2,MIR217HG
GLTPP1,LINC02575,SNRPBP1
RPL21P1,TSPEAR,LINC01781
DIAPH3-AS2,TSPEAR-AS2,RN7SL465P
SNORA9B,SUMO3,OR4D5
RNU6-1017P,MCOLN3,LINC01747
SPON1-AS1,TRIM32,LINC00904
RN7SKP151,SLC25A46,LINC02097
NPIPA3,SSX2IP,LINC01427
FBRSL1,CAMK4,VASH2
MIR6763,MS4A4A,LINC02162
PTP4A1P2,UBE2G2,LINC02003
KYNUP1,NLRP12,CRYBB3
SNORD3B-1,NALT1,MS4A1
RNU6-953P,SPACA9,CLRN1-AS1
RPL21P7,POLR3G,CHRNB3
RHOQP1,SEPHS1,NDNF-AS1
EIF4EBP2P2,HSPA14,SNRPCP20
TRIM44,WDR41,LINC01956
DCN,GSTM1,OR4N2
EEA1,ZNF583,LINC00944
RAB43P1,AP3B1,OR11H4
NSA2P2,FRMD4A,LAMTOR3P2
CBX3P5,BEND7,VTA1P1
RNU6-808P,PHYH,OR8B10P
UBR1,SUV39H2,LINC01837
ZNF971P,MCM10,OR11H5P
AGGF1P5,ARSB,LINC01776
UTF1,CMYA5,RPSAP67
RPL21P109,CAMK1D,LINC01520
RNU6-36P,CDC123,SCTR-AS1
IGHV3OR16-16,NUDT5,TMBIM7P
ZNF720,SEC61A2,VSIG2
VN1R64P,TP53I11,RNU6-1310P
BTBD11,DCLRE1C,HMGN1P31
SMPD4P2,CYB561D1,HAUS6P2
KRR1P1,POC5,CHCHD4P2
CD5,MLLT10,OR4K13
MTND1P15,ALKBH3,BGLT3
HBZ,GFM2,CRYBA4
COMMD4P2,PLXDC2,RN7SKP22
LINC00571,CERT1,OR4K1
MUC6,SMARCAD1,SCTR
TMX1,NSUN6,MIR4458HG
NPIPA7,STAM,CFTRP1
UBQLN3,TSPAN18,FAM182B
LINC00437,ZNF71,SLC5A4P1
RGS17P1,ZNF470-DT,RPS3AP50
SMIM2-IT1,ACCS,LINC02792
Vault,PTER,FAM197Y9
PPIAP25,AGGF1,DISP2
LINC01055,ZBED3,H2BP8
OR52B4,ZNF471,LINC01020
RNU6-68P,SOD1,GBA
SYT17,PROSER2,MS4A18
LPAR6,ZBTB7B,RNU6-262P
MIR4298,NAP1L5,RNA5SP288
IGF2,PHF21A,MYH4
OR52V1P,CKMT2-AS1,RN7SL783P
LAMTOR3P1,EFNA4,PPIAP17
KRT17P7,TMEM167B-DT,DCST1
ZFP64P1,ZCCHC9,LINC00567
SLC35E1P1,CLCC1,RNU7-125P
WASH3P,GPSM2,KRT18P9
NUS1P2,STXBP3,RNU6-887P
MIR6859-3,CELSR2,LINC02252
OR2D2,PRPF38B,ELOCP22
GVINP1,DGKZ,SLC6A3
IPO7P2,HENMT1,LINC02186
OR52E5,SSBP2,LINC00670
OR52E8,HARBI1,RNU6-757P
OR56B1,FAM102B,RNF11P2
ATP5F1EP2,ATG10,DTHD1
RNU6-53P,CXADR,MTCO3P46
MAP2K3,MSH3,PAICSP2
MIR4308,GPRIN3,LINC01723
N4BP2L2-IT2,SERINC5,NT5DC1P1
RNU6-71P,MTX3,LINC01722
SNORD42B,TIGD2,RNU6-152P
ARL2BPP3,CELF2-AS1,GGNBP1
OR52H2P,ZNF542P,SNORA77
BRWD1P2,THBS4,NALF1-IT1
RPS4XP15,CELF2,CUTA
HNRNPKP3,FAM13A,ALPL
MIR3162,FAM151B,OTOP2
KRT86,PSRC1,RNU6-596P
KRT3,SLC35C1,MAJIN
KRT78,ATP5F1C,DSCR8
HOXC4,SFMBT2,GPR142
HMGB3P8,SORT1,MDM4P1
MEIS3P1,CRY2,LINC01019
OR9R1P,ADAM15,LINC02402
OR5B3,DHFR,RN7SL502P
MIR3175,KCNC4,AADACL2-AS1
OR6C71P,KCNE1B,OR5M14P
RPS27P27,ASB13,MIR4790
RPL12P36,RAD17,TMEM35A
RNU6-1155P,CENPH,ADAMTS19
PTGR2,MRPS36,LINC02368
OR5BL1P,DENND2D,POM121L10P
OR9I3P,METAP1,RPL21P119
PMEL,CEPT1,TMEM211
PIGL,NRP1,MIR4510
ITPKA,CCDC125,C5orf38
MIR623,ARHGAP12,MAGI2
RN7SL792P,ADH5,RPSAP23
MIR670,COMMD9,FZD10
CERS5,LRIF1,RNU6-918P
SNORA2C,ZNF17,LINC02092
CCNT1,GTF2H2C,ZNF286A-TBC1D26
TEX30,CD53,LINC02074
FGF14-AS2,MHENCR,F10-AS1
MTND3P12,ZNF438,CDRT1
LINC00301,CCNB1,TYMSP2
ARF4P3,SLC30A5,SFSWAP
RPL9P6,MTPAP,F7
DPH6-DT,SLC17A9,HMGB1P32
RNU6-834P,SREK1,EFCAB1
NUP98,CUL2,VN1R76P
COX6CP11,TCFL5,RPL34P23
CLYBL-AS2,C1orf162,BSX
SNORD13D,ZNF549,GAS2L1P2
AQP6,DIDO1,RPL17P46
MIR4306,CD180,CICP27
LINC01039,ATP5PB,ZNF135
RN7SKP192,PARD3,RPS26P34
DUXAP6,WDR77,GTF3C6P3
RN7SKP217,PIK3R1,FAM90A28P
SLC26A10,ZNF773,HTR3C
MIR26A2,ZNF419,HTR3D
LRRC55,OVGP1,LINC01255
LINC01038,ZNF772,PJA1
TWNK,YTHDF1,LINC01595
BLZF2P,RTEL1,RPL18P13
RPL7P39,ZNF548,RNU2-47P
IL26,ENC1,CYCSP43
RAPSN,TTC17,DPRX
LINC01582,PTCD2,AWAT2
RN7SL706P,ZNF366,CHN2
RHOT2,TCEA2,NDUFS8
TSPAN8,RGS19,MIR520C
LINC02489,APBB1IP,SLC17A4
CAPN3,API5,HTR3C2P
MIR4515,CKS1B,TPTE2P2
ATP5MC2P2,THNSL1,EDA2R
NOP56P3,ZNF264,DMBT1L1
RPL7P38,FCHO2,RN7SL597P
MIR670HG,SLC16A4,KRT1
MIR618,PCMTD2,LINC02320
PRTG,MSRB2,ANKRD62P1
GANC,PIP4K2A,GHRHR
OR4C13,PDLIM5,PPP4R1-AS1
OR4A12P,COMMD3,LINC02801
OR4P4,PDSS1,TRIM49C
OR5M2P,SAMD10,LINC01179
PGAM1P12,JCAD,ZNF687-AS1
MT1F,DNAJC5,PRR7-AS1
MT1A,PRR5L,ANO1
NRG4,GTF2H2,RNU6-264P
OR5T1,SLC2A4RG,CLEC3A
MT1JP,ZBTB46,VWA2
OR4C6,WAC-AS1,PDE4DIP
MT3,ZNF547,MAL2-AS1
MIRLET7I,TPD52L2,RN7SL66P
OR4A16,ZNF304,RNA5SP432
TBC1D27P,TSPAN5,NDE1P2
MTND4P1,ANKRD26,BRINP2
TNFRSF13B,TRAF6,LINC00448
RPL21P119,MCCC2,SMAD9-IT1
UBE2D3P4,RAG1,RN7SL134P
GYG1P2,MRPS27,RNU7-160P
PLEKHA1,IFTAP,RNU4-52P
RNU6-455P,ZNF512B,LINC02183
RNA5-8SN4,GDI2,MSX2
ANKRD17-DT,DHTKD1,SLC5A7
MIR3193,LRRC27,SNORD3G
REM1,CCDC183,PPIAP80
DEFB124,ZMYND19,RNU6-751P
LPP,ARRDC1,LINC02512
TPRG1-AS2,U2AF2,GUCY2GP
NMNAT1P3,PAXX,LINC01048
DUX4L37,ARRDC1-AS1,LINC00547
FAM242B,PKD2,CACNG6
RARRES2P11,LCNL1,TRPC4
PCMTD1P7,MADD,KCNH7-AS1
5_8S_rRNA,EHMT1,RNY4P29
RNU6-25P,RTCA-AS1,VN1R10P
MIR6829,TMEM161B-DT,IFNWP9
RN7SL738P,LCN12,LINC02355
SLC26A1,SPARCL1,LINC00374
RNA5SP479,C8G,LINC01995
MSANTD1,MRPL39,RN7SL546P
ENPP7P9,NUDT9,PRSS54
RTP2,ZMYND11,DLK1
ABALON,CCNH,KIR2DS4
NDUFC1,HSD17B11,BCAS2P1
MYLK2,TRAF2,LINC02052
ATP5MC1P3,DBT,RNU6ATAC29P
RPL21P39,WDR37,RNU1-11P
RPL32P8,LRRC39,SIGLEC24P
MIR1289-1,AJM1,SNORD38C
RPL35AP10,SASS6,RPS26P18
MT1P3,ACP2,RNU6-1327P
SCARNA7,RASA1,LINC02753
MIR569,RABL6,KIAA0895
EI24P1,KLHL8,LINC01892
LINC01209,DPH7,RNU6-136P
RPL7AP25,CCDC106,JARID2-DT
DCUN1D1,ABCA2,TOMM22P4
SUN5,DPH5,DDX19B
SNORD66,MAN1B1,LINC01300
PDRG1,TPRN,RN7SKP118
THPO,GBAP1,NPY2R
MAP3K13,EXTL2,ZXDB
LDHAP1,UAP1L1,LINC02318
TRMT44,TMEM203,FTLP14
OR7E85BP,NDOR1,RPS17P13
OR7E85P,MTX1,SPIN2A
UBOX5,NAT14,KLK6
AVP,MTX1P1,RNU7-148P
SCARB2,MTCH2,MOGAT2
HMGB1P44,SAPCD2,IQCF2
SDCBP2-AS1,ABCG2,LINC01831
ABRAXAS1,RWDD2B,KLK15
RN7SL552P,SPI1,MTND4P8
SLC10A6,NDUFS3,HTR2A-AS1
MIR6807,TUBB4B,ATP6V0E1P2
RN7SKP244,USP16,PDE2A
FAM177A1P1,MEF2C,MIR5588
RN7SL728P,TOR4A,OR2V1
VN2R19P,NPDC1,CHCHD2P11
BBS7,PSMC3,RPS26P3
KIAA1109,FUT7,DPY19L1P1
BBS12,LINC02908,FAM218A
TECRP2,RTCA,SNORA46
CXCL5,SLC39A13,MND1
HNRNPA1P67,NOXA1,RNU6-1101P
ADRA1D,ZNF580,LINC01572
RN7SKP82,CCDC183-AS1,CBX3P7
RPS3AP19,TMEM161B,RN7SL282P
MIR572,ANAPC2,GMCL2
RNU2-56P,AGPAT2,RNA5SP504
HNRNPA1P65,C11orf49,LINC01280
U2,ARHGAP1,HHATL
RPLP0P1,SLC25A24P1,HHLA1
MIR574,MBLAC2,KRT8P30
OCIAD1-AS1,CDS1,RNU6-694P
APOOP4,TMEM141,SNORD71
SNX18P25,TRIM46,LINC02126
LRRN4,NET1,FABP5P14
IGFBP7-AS1,SLC25A24,RPL17P36
SRIP1,HCN3,RHEBP3
LINC02496,CKAP5,ENPP7P8
LARP1BP1,WDFY3,RPL7P26
MTND5P13,CETN3,RNA5SP342
MIR548O2,AGL,LINC01153
RPL23AP40,SNX7,RNA5SP86
SOX14,AKR1C7P,GPR173
SMIM11B,TMEM167A,RN7SL215P
RHBDF1P1,ATP6AP1L,C4BPB
MAP3K7CL,FRRS1,MIR3681HG
EFHB,PRMT6,DMWD
ADAMTS1,AKR1E2,KRT75
RNU6-922P,DDB2,HNRNPA1P36
TUBAP1,VAV3,GPR12
MAPK6P2,WDFY3-AS2,GRASLND
OXSM,SLC50A1,MTCO3P4
PPIAP1,PTPN13,GABRA1
RNU6-1301P,XRCC4,PSG1
ITGA9,KATNA1,LINC02309
ACAA1,HTATSF1,ZNF835
GTF2IP2,HECA,RPL7AP69
RNU6-235P,POLR1B,UBQLN1P1
BAGE2,MYO9A,USP29
MIR3648-2,TRIP4,RNA5SP274
RPSAP68,RN7SKP74,ZNF716
RNU6-377P,MT-ND5,BPNT2P1
GSTM5P1,TMEM216,SEPTIN14P1
CYCSP12,SMIM38,MAP2
PPFIA1P1,MARCHF7,LINC01298
SCYGR10,CLOCK,GAPDHP30
SNRPGP8,RASGRP2,MKRN2OS
RNU6-613P,AASDHPPT,FER1L5
GCSIR,AP2S1,MALL
C2orf72,TBX20,RPH3AL
RIMKLBP1,RNF169,ANKRD33
ECEL1P1,HERPUD2-AS1,CISH
RNU6-1140P,PCMT1,LINC02193
SNORA80A,PARVA,RN7SKP60
MIR4269,PRRG4,UNC80
UICLM,ARFGEF3,LSM3P4
IFNAR1,FLAD1,RPL7P53
IL10RB,DMPK,SNAI1P1
RPS8P6,H2AZ1-DT,IGHA2
RPL21P17,DCAF12L2,GNL1
CNTN4-AS2,SIX5,KATNBL1P1
MIR3648-1,FNDC10,LINC01847
CTNNB1,GCSH,EVC2
NPM1P17,FLYWCH2,CRMP1
HIGD1A,F8,CFAP20DC-AS1
ACTR3P3,MED25,KRT18P27
FAM172BP,GSTA4,LINC02515
TRMT10C,TMEM181,RNU6-1133P
LINC02085,SLC6A16,MTCO1P39
NDUFA4P2,SERPINF2,LINC02764
IFT57,NPAS1,ENPP7P10
FAM214BP1,VPS16,LINC01480
NR1I2,ASL,LINC02517
MTCO2P29,VEGFA,CNTNAP3B
GTF2E1,NDUFC2,LBX1-AS1
NDUFB4P10,RAB11A,RN7SKP119
SEMG2,SMPD4BP,LINC02082
RPL7P15,FERP1,MUCL3
FAM86JP,ZNRF2P1,ATP12A
LINC02016,SSBP3P1,TRIM60P17
RNA5SP139,SKOR1,RPS15P4
RNU6-1251P,TMEM231,LINC00351
OR5K2,TDRD6,LINC02763
RPL36P2,TLR1,IARS2P1
RPSAP1,EIF4H,HRH4
PRDX3P4,CUL5,MECOM-AS1
CLEC3B,RN7SL368P,RPL23AP69
SRMS,EEF2KMT,RPL23P5
ATRIP,PRAP1,LINC01005
MST1,COP1,JAKMIP1
INKA1,C2orf15,RN7SL297P
RAD54L2,EXOSC10-AS1,RN7SL311P
RNU6ATAC26P,UVRAG,CD160
RNU6-787P,SLC4A11,RNU6-78P
THAP12P2,UBE2E3,PTH2R
EOGT,NUP93,BLOC1S1
RBM43P1,VDAC1P8,DUX4L47
UQCRHP4,ZDHHC4,ME2P1
FOXP1,C11orf65,C16orf78
MIR1284,SOGA3,RPL5P6
AKR1B1P2,DUS4L-BCAP29,KRT85
OR7E121P,ZNF525,ZNF423
TERF1P3,MRTO4,POTEC
NAA15,NR1I3,NOP56P1
NANOGP2,LMLN,HSFY4P
ACOT13,LBX2-AS1,CBLN1
CARMIL1,ZNF230-DT,WASF4P
H3C1,VWDE,LINC01988
H2BC3,ZNF213,LINC02280
GGN,AK9,MARK2P4
HFE,DNAJB14,OR2J3
LINC00240,SPDYE2,VSTM2A-OT1
MCFD2P1,ZNF347,WDR17
HNRNPA1P1,SH3RF3,TERF1P2
H3C11,PDSS2,MIR205HG
OR2W4P,ZNF543,MRPS21P7
OR2B8P,FCGRT,LINC00334
ZSCAN16,VTA1,ABCA13
COX11P1,MPLKIP,C4orf51
OR2E1P,EMSY,FAM157A
ZBED9-AS1,MIR3164,PPP1R13L
RPL7AP7,TMEM186,LINC00383
DDX39BP1,FAM220A,VN1R110P
PPIAP29,ZNF540,LINC02800
NBAT1,NR2F2-AS1,CXorf65
RPL5P13,SCML2P2,ELL2P3
MIR548A1HG,ZNF528-AS1,GLRA3
RPS29P12,CCDC142,FBLN5
CTC-338M12.4,WWOX,DCLK1
RNU6-705P,PARP16,ATP6V0E1
FOXF2,HMOX2,OR2J4P
CYP2A6,LILRA2,ABCC12
MIR4645,PCF11,CBLC
FAM136BP,DST,NAALADL2-AS2
GLRX3P2,TP73-AS1,RPS20P23
KU-MEL-3,DVL2,ELK2BP
LYRM4,LINC00235,LINC00381
BTF3P7,TIMM10,NPS
TTC9B,ZNF23,RPS15AP29
PRR13P5,FRYL,OR10AE3P
LGALS17A,PPFIBP2,LINC02844
HIVEP1,LMTK3,C2orf69P1
SUMO2P12,C11orf54,KLHDC8A
RNU6-522P,CCDC82,DOCK1
SYNE4,C16orf86,CYP51A1P2
HCG9,CYP2B7P,LINC00393
PROSER3,PEX16,KRTAP10-11
RPP21,B3GNT9,BRD9P1
RPS6P7,ZNF273,CRNN
PHIP,CORO1A-AS1,CASP1P2
LCAL1,METTL8,FIZ1
PRSS35,MAML3,MOG
SMARCE1P2,IDH3A,OR6C4
TBX18-AS1,MRM3,EXPH5
HTR1E,CHORDC1,FLG2
RCN1P1,SCOC-AS1,SSXP3
RN7SKP110,METTL18,NCMAP-DT
COPS5P1,UGDH-AS1,GABRP
MIR548AI,DCUN1D4,RNA5SP503
CCNC,CD36,ANKRD18B
RN7SKP211,IMP4,OR2U2P
SOBP,FKBP9P1,TEX36
SNORA40C,SNX32,OR2AL1P
GSTM2P1,CHMP1A,LINC01098
FEM1AP3,PRKXP1,RPL21P1
TXNP7,EFHD2,NUDT19P5
OOEP-AS1,TBX6,DEFB117
LINC01626,BACE1-AS,LINC02740
ZNF70P1,INTS6L,RNU6-341P
MIR877,CREB3L1,EIF3IP1
LINC01531,FAM193A,NOBOX
LINC02571,ASPHD1,MTTP
MICB-DT,DHX33,LINC01583
C4A-AS1,ACP4,MAST1
RPL21P131,CCDC74B,HEATR5A-DT
COL11A2P1,CCNQ,LINC01216
VN1R88P,LYPLA1P3,RPL21P5
NUFIP1P1,LAIR2,RN7SL305P
NUDT19P4,AJAP1,SERINC2
ERHP2,DPP3-DT,LINC00703
RPL10P10,KIF17,WFDC13
ZNF714,PLEKHG4,GPR50
GAPDHP15,SRI,RPL7P27
SLC25A51P1,LILRA1,UFL1-AS1
ADH5P4,MIS12,WFDC11
MIR340,RBM4,RPS26P5
C5orf60,UBR3,ZPBP2
FAM153A,NAPSA,WEE1
MTCO2P24,NOP14,LINC02490
MIR580,NFATC2IP,RNU6-28P
RNU6-484P,DDI2,RNU6-358P
OSMR-DT,IDH3G,TCAP
C7,CTNNBIP1,IAPP
NIM1K,TXNDC17,SPINT3
C5orf34-AS1,MALSU1,LHFPL3
LINC02106,COPA,RN7SL449P
PGAM1P1,SNRPA1,PRKG1
PDE4D,INTS1,PRKG1-AS1
SMN2,C11orf80,BIN2P2
NAIPP4,CEP85L,RPS26P57
MIR4804,HPX,FAM162A
UTP15,ZFYVE28,L1TD1
SUMO2P5,HRAT92,RN7SL415P
SAP18P1,PDGFA,CHRNA3
ATP6V1G1P6,ZBTB40,GAST
LHB,ZNF234,RNA5SP466
C5orf22,GNRHR,RN7SL211P
RNA5SP179,RNF227,MIR8059
MTRR,GIGYF1,ZNF442
LILRB1-AS1,MEIOB,KRT9
ZNF444,N4BP2,RPS29P23
SMAD1-AS2,NUBP2,RPL35AP23
ISOC2,MTURN,KRT13
FBXW7-AS1,MRPL23,LINC00494
YWHAEP4,DNM1P46,RNU7-41P
RNU4-87P,ZNF470,SYT15
VN1R105P,ELF2P1,ELF4
LENG8-AS1,GCLC,GABRR1
MTCO2P30,TMSB4Y,HTN1
SPCS3-AS1,KIF25,TCP11L2
MIR1305,NECTIN1,RNU6-1248P
SNORD79,CLDND2,KRTAP9-12P
SLC25A5P6,TRIM66,RN7SL470P
LINC01511,MS4A6A,CAPN13
BIRC8,PDGFRA,RN7SL217P
FAM90A27P,CCM2,RPL35AP
TMEM251P1,TIMM50,RNA5SP222
CTBP2P4,PKD1,GOLGA2P4
CEACAM7,DCAF12L1,RNA5SP371
RGMB,CCDC90B,OR2A15P
PCDHB10,EDNRA,MIR3616
ZNF155,PLEKHA3P1,TPI1P1
PCDH12,PRR32,SEPHS1P6
ASS1P10,TDRKH,UGT2B15
CD74,DNAJC11,LINC01764
PSG9,NDUFB10,FABP5P3
MIR378H,OAF,CYP4F9P
SOX30,NKG7,FTH1P4
RNU2-48P,MAPK8IP3,RPL36P20
RNU4ATAC2P,TUBE1,RPS26P15
MIR103A1,UTY,RNA5SP224
MIR378E,LIN7C,PLA2G2E
RN7SL623P,MBLAC1,LRRC10
MIR3912,ZNF446,RN7SKP280
MIR6797,CNOT3,SNHG7
SUMO2P6,MOB1B,KLF2-DT
NIFKP2,TBC1D8-AS1,CDH9
RNU6-902P,INPP4B,CCL14
ZNF224,CNTN5,TMEM26
PCDHA12,ABCE1,CIB1
MIR4633,CCT6P3,LINC02455
TPRX1,SIGLEC18P,CABCOCO1
BICRA,TRAPPC6A,FAM133EP
RN7SL255P,RABEP2,RNU6-1018P
RNU6-47P,ZSCAN25,KCNT1
LINC01848,DDX6,LINC00643
GAPDHP38,APRT,PMCHL1
MIR642A,ZNF747,RN7SL363P
RNU6ATAC10P,PRPF31,C8A
VTRNA1-1,PIEZO1,SLC25A3P2
IL3,RFX8,RN7SL823P
ATP6V0E1P1,RNU1-91P,TCN2
AFF4-DT,GPC2,B3GAT1-DT
APOC1,PSMD14,KCNQ5-DT
ANKRD49P3,IMPG1,OOEP
SNORA74D,ZNF785,GDAP1L1
PROB1,UTP3,LINC00879
MIR4439,LCAT,LINC00862
CRYBA2,ZNF436,NANOGP11
CYP4F2,CISD2,DIP2C-AS1
NGF,EVX1,TMPRSS11E
GAPDHP32,ZNHIT2,C17orf98
HSD3BP5,EXT2,LINC01853
ADAM30,ALG1L9P,TMPRSS11BNL
SRGAP2-AS1,ZNF717,MTND2P19
RPL22P5,TMEM168,RNU6-9
TNMD,RMND5B,AGBL1
RNVU1-26,MRPL4,AGBL1-AS1
DIAPH2-AS1,COCH,COX7A2
CCNB1IP1P3,CCDC121,CCDC105
RNF115,HDAC11,CLEC4F
SRIP2,RPS6KB1,RN7SL667P
DACH2,RNFT1,RNU6-338P
PFN1P4,TBX2-AS1,MTND2P41
LINC01731,ACE,NELFB
MIR5087,LINC02875,TSPAN9
TENT5D,NAIPP2,RPS27P15
MAGT1,HMGB1P19,GCSAML
BEND7P1,DHRS1,LINC02306
MTCO3P19,HK3,LINC02286
MFFP3,ACBD5,AKAP17BP
LINC01160,MAML1,ICE2P2
